label,concrete,gravel,concrete_plates,cobblestone,asphalt,grass,ground,paving_stones,compacted,sett,filepath
cobblestone,5.4776668548583984e-05,4.5418739318847656e-05,1.1920928955078125e-07,1.0,7.152557373046875e-07,2.4318695068359375e-05,9.5367431640625e-07,4.76837158203125e-06,4.00543212890625e-05,2.562999725341797e-06,../data/deep_pavements_dataset/dataset/cobblestone/a6ecbdca385bbc144c3a874abc728307.png
cobblestone,5.4717063903808594e-05,7.480382919311523e-05,8.344650268554688e-07,0.99951171875,5.960464477539062e-07,1.7762184143066406e-05,2.384185791015625e-07,0.00011587142944335938,5.424022674560547e-06,7.480382919311523e-05,../data/deep_pavements_dataset/dataset/cobblestone/6bdd2fd96518ce1b3b0186413854e415.png
cobblestone,0.01090240478515625,0.435546875,0.007495880126953125,0.525390625,0.0017805099487304688,0.003326416015625,0.0007901191711425781,0.004840850830078125,0.006214141845703125,0.0035400390625,../data/deep_pavements_dataset/dataset/cobblestone/0bf6954f8db7749b76d422da822c475d.png
cobblestone,6.139278411865234e-06,2.753734588623047e-05,5.960464477539063e-08,1.0,1.1920928955078125e-07,2.384185791015625e-06,5.960464477539063e-08,1.5497207641601562e-06,2.1457672119140625e-06,4.76837158203125e-07,../data/deep_pavements_dataset/dataset/cobblestone/afe775cdc72a48f4403bdb4d97dc01e9.png
cobblestone,5.4776668548583984e-05,6.204843521118164e-05,3.5762786865234375e-07,1.0,4.76837158203125e-07,2.1457672119140625e-05,4.172325134277344e-07,1.8894672393798828e-05,7.867813110351562e-06,2.4318695068359375e-05,../data/deep_pavements_dataset/dataset/cobblestone/b1ed839d276e8a3184da8f0566993f58.png
cobblestone,6.556510925292969e-06,1.7762184143066406e-05,5.960464477539063e-08,1.0,5.960464477539063e-08,4.231929779052734e-06,1.1920928955078125e-07,5.424022674560547e-06,2.7418136596679688e-06,1.430511474609375e-06,../data/deep_pavements_dataset/dataset/cobblestone/119fc91733188278857822887158a4e9.png
cobblestone,0.00021648406982421875,0.0002033710479736328,1.1920928955078125e-06,0.9990234375,2.9265880584716797e-05,0.00011587142944335938,9.5367431640625e-07,5.823373794555664e-05,6.556510925292969e-06,0.00010222196578979492,../data/deep_pavements_dataset/dataset/cobblestone/009d00f157bd71a82e07479abe2c09b7.png
cobblestone,1.5676021575927734e-05,2.586841583251953e-05,5.960464477539063e-08,1.0,2.384185791015625e-07,8.404254913330078e-06,5.364418029785156e-07,2.384185791015625e-06,8.404254913330078e-06,8.344650268554688e-07,../data/deep_pavements_dataset/dataset/cobblestone/dc7de9fd35ce1ca1e2652ea01380240f.png
cobblestone,7.486343383789062e-05,5.4776668548583984e-05,3.5762786865234375e-07,1.0,2.980232238769531e-07,1.6689300537109375e-05,3.5762786865234375e-07,1.150369644165039e-05,5.424022674560547e-06,1.8477439880371094e-06,../data/deep_pavements_dataset/dataset/cobblestone/34c6a1f57d4807d28fee191b4e4cc35f.png
cobblestone,5.4717063903808594e-05,0.00013971328735351562,8.344650268554688e-07,0.9990234375,4.231929779052734e-06,4.26173210144043e-05,4.172325134277344e-07,0.00017940998077392578,2.014636993408203e-05,0.0005192756652832031,../data/deep_pavements_dataset/dataset/cobblestone/a1e21b5f04ec6ae1ffae31de679bb340.png
cobblestone,2.014636993408203e-05,1.0132789611816406e-05,1.7881393432617188e-07,1.0,4.76837158203125e-07,2.1457672119140625e-05,4.76837158203125e-07,1.4722347259521484e-05,2.4318695068359375e-05,4.470348358154297e-06,../data/deep_pavements_dataset/dataset/cobblestone/4a7d0e688bf500db2f150c86f6a974ca.png
cobblestone,7.152557373046875e-07,2.384185791015625e-07,0.0,1.0,0.0,3.0994415283203125e-06,0.0,7.748603820800781e-07,1.1920928955078125e-07,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/cobblestone/5f1b969cecafe71e1cc0f14056259c29.png
cobblestone,0.0009679794311523438,0.0012426376342773438,2.2649765014648438e-06,0.99755859375,4.76837158203125e-06,0.0002951622009277344,2.7477741241455078e-05,4.2557716369628906e-05,4.8220157623291016e-05,2.9206275939941406e-06,../data/deep_pavements_dataset/dataset/cobblestone/90d3860be631032bfa6e9041e0156c84.png
cobblestone,0.005889892578125,0.0006604194641113281,1.6510486602783203e-05,0.990234375,0.00010132789611816406,0.0009031295776367188,4.786252975463867e-05,0.0007033348083496094,0.0008482933044433594,0.0005831718444824219,../data/deep_pavements_dataset/dataset/cobblestone/4ced03ba1613e39fc7805eb28006cf9e.png
cobblestone,5.066394805908203e-06,8.404254913330078e-06,5.960464477539063e-08,1.0,1.7881393432617188e-07,2.9206275939941406e-06,5.960464477539063e-08,1.4722347259521484e-05,3.7550926208496094e-06,2.562999725341797e-06,../data/deep_pavements_dataset/dataset/cobblestone/1b761326ce7feca99a24404cf5c52202.png
cobblestone,4.00543212890625e-05,2.4318695068359375e-05,3.5762786865234375e-07,1.0,5.960464477539062e-07,2.586841583251953e-05,2.384185791015625e-07,1.5676021575927734e-05,4.00543212890625e-05,1.6689300537109375e-06,../data/deep_pavements_dataset/dataset/cobblestone/4e89426893b6aac7384f5f7f67b10f2e.png
cobblestone,0.00017940998077392578,0.00026106834411621094,2.562999725341797e-06,0.99951171875,2.7418136596679688e-06,5.823373794555664e-05,1.1920928955078125e-06,5.823373794555664e-05,2.1457672119140625e-05,0.00010883808135986328,../data/deep_pavements_dataset/dataset/cobblestone/3f585dc562a7a69837fe2fa7f52cad25.png
cobblestone,1.6689300537109375e-05,0.00016868114471435547,1.7881393432617188e-07,1.0,2.980232238769531e-07,7.3909759521484375e-06,2.384185791015625e-07,2.384185791015625e-06,2.4318695068359375e-05,1.2516975402832031e-06,../data/deep_pavements_dataset/dataset/cobblestone/297a9d67faf986d1bcbc534a27ed1159.png
cobblestone,2.7477741241455078e-05,0.0015010833740234375,5.960464477539062e-07,0.99853515625,2.980232238769531e-07,1.6689300537109375e-05,2.384185791015625e-07,2.9206275939941406e-06,1.4722347259521484e-05,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/cobblestone/63a701f4fda286fe1c94d7b0bd56cd95.png
cobblestone,0.0002970695495605469,0.0001590251922607422,2.765655517578125e-05,0.9423828125,4.553794860839844e-05,0.0001163482666015625,4.231929779052734e-06,0.0001163482666015625,4.017353057861328e-05,0.056610107421875,../data/deep_pavements_dataset/dataset/cobblestone/ba900a46d27d7ac18e8e6e24c0d42c36.png
cobblestone,8.404254913330078e-06,1.2993812561035156e-05,1.1920928955078125e-07,1.0,1.1920928955078125e-07,4.231929779052734e-06,1.1920928955078125e-07,5.066394805908203e-06,9.5367431640625e-07,3.0994415283203125e-06,../data/deep_pavements_dataset/dataset/cobblestone/7b1190f59828d9be28161e85ee836c30.png
cobblestone,6.604194641113281e-05,0.0001685619354248047,2.384185791015625e-06,0.99951171875,2.1457672119140625e-06,2.9325485229492188e-05,5.364418029785156e-07,6.204843521118164e-05,1.2218952178955078e-05,4.8279762268066406e-05,../data/deep_pavements_dataset/dataset/cobblestone/80615d637f6167a01d3badc72a440a08.png
cobblestone,1.2993812561035156e-05,1.2218952178955078e-05,5.960464477539063e-08,1.0,2.384185791015625e-07,1.6689300537109375e-05,4.172325134277344e-07,1.5676021575927734e-05,1.4722347259521484e-05,2.9206275939941406e-06,../data/deep_pavements_dataset/dataset/cobblestone/8707c8f1ea879c5ba502c33acbf83c89.png
cobblestone,7.969141006469727e-05,3.319978713989258e-05,2.980232238769531e-07,1.0,1.3113021850585938e-06,1.3828277587890625e-05,4.172325134277344e-07,7.969141006469727e-05,8.940696716308594e-06,4.231929779052734e-06,../data/deep_pavements_dataset/dataset/cobblestone/dbec90efb746aba498fd06efbf0e7c29.png
cobblestone,9.5367431640625e-06,3.11732292175293e-05,5.960464477539063e-08,1.0,5.960464477539063e-08,2.2649765014648438e-06,1.7881393432617188e-07,1.3709068298339844e-06,9.5367431640625e-07,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/cobblestone/eeb0db252f70fe46d4a227072bc8e5f2.png
cobblestone,0.0027484893798828125,0.5234375,0.00039577484130859375,0.43408203125,0.0012197494506835938,0.00482177734375,0.001010894775390625,0.0015659332275390625,0.029541015625,0.0009493827819824219,../data/deep_pavements_dataset/dataset/cobblestone/215b6628333219ed55c3203015a0bc44.png
cobblestone,0.0003235340118408203,0.85107421875,9.864568710327148e-05,0.1478271484375,6.783008575439453e-05,0.00012671947479248047,1.0371208190917969e-05,0.00034427642822265625,5.984306335449219e-05,9.268522262573242e-05,../data/deep_pavements_dataset/dataset/cobblestone/e570c5743ff5d55f278eb385bf6e76a9.png
cobblestone,0.00019919872283935547,0.02032470703125,2.378225326538086e-05,0.9794921875,1.7881393432617188e-06,2.378225326538086e-05,7.152557373046875e-07,0.00012087821960449219,2.2351741790771484e-05,1.055002212524414e-05,../data/deep_pavements_dataset/dataset/cobblestone/1ee580a1a56b0567b23f660c90ad1068.png
cobblestone,2.1457672119140625e-05,1.0132789611816406e-05,2.384185791015625e-07,1.0,1.7881393432617188e-07,1.0132789611816406e-05,1.7881393432617188e-07,1.6689300537109375e-05,2.562999725341797e-06,3.7550926208496094e-06,../data/deep_pavements_dataset/dataset/cobblestone/b7632de125a8574760a1a77ad4cd5e92.png
cobblestone,1.0132789611816406e-06,2.384185791015625e-07,0.0,1.0,0.0,9.5367431640625e-07,0.0,1.1920928955078125e-07,1.1920928955078125e-07,0.0,../data/deep_pavements_dataset/dataset/cobblestone/f776c7db81b2be443be6d01a076f4f99.png
cobblestone,0.003208160400390625,0.211181640625,0.00038313865661621094,0.78466796875,1.1205673217773438e-05,0.00018095970153808594,3.7550926208496094e-06,8.547306060791016e-05,2.4497509002685547e-05,1.3947486877441406e-05,../data/deep_pavements_dataset/dataset/cobblestone/50f0e5bf09b8ff7fb03ba54d06fa90a6.png
cobblestone,3.2782554626464844e-06,1.2218952178955078e-05,0.0,1.0,1.1920928955078125e-07,2.1457672119140625e-06,5.960464477539063e-08,5.066394805908203e-06,7.748603820800781e-07,5.960464477539062e-07,../data/deep_pavements_dataset/dataset/cobblestone/7fc79e17200380396a68481016b1f162.png
cobblestone,1.0132789611816406e-06,5.364418029785156e-07,0.0,1.0,0.0,8.344650268554688e-07,0.0,9.5367431640625e-07,5.960464477539063e-08,0.0,../data/deep_pavements_dataset/dataset/cobblestone/bba50a67ef3f200fa8fd263dcb0bda51.png
cobblestone,1.2993812561035156e-05,5.4776668548583984e-05,1.1920928955078125e-07,1.0,2.980232238769531e-07,8.940696716308594e-06,1.7881393432617188e-07,3.2782554626464844e-06,9.5367431640625e-06,1.8477439880371094e-06,../data/deep_pavements_dataset/dataset/cobblestone/73034ca02fb9736f165a950798c7e93b.png
cobblestone,2.7418136596679688e-06,7.867813110351562e-06,0.0,1.0,5.960464477539063e-08,5.424022674560547e-06,2.384185791015625e-07,1.7881393432617188e-06,1.4722347259521484e-05,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/cobblestone/716777baa1bfc5d32ffb3484ddf097a5.png
cobblestone,2.014636993408203e-05,2.9325485229492188e-05,1.1920928955078125e-07,1.0,1.1920928955078125e-07,5.066394805908203e-06,1.7881393432617188e-07,1.150369644165039e-05,2.9206275939941406e-06,3.993511199951172e-06,../data/deep_pavements_dataset/dataset/cobblestone/6e21c54213a2a246e26631319673631d.png
cobblestone,1.0132789611816406e-05,1.4722347259521484e-05,0.0,1.0,1.7881393432617188e-07,3.0994415283203125e-06,5.960464477539063e-08,1.7881393432617188e-06,4.231929779052734e-06,4.76837158203125e-07,../data/deep_pavements_dataset/dataset/cobblestone/40f294065c1ecc4a3af97182c0100508.png
cobblestone,1.0132789611816406e-05,1.4722347259521484e-05,5.960464477539063e-08,1.0,1.1920928955078125e-07,3.7550926208496094e-06,5.960464477539063e-08,5.781650543212891e-06,1.1324882507324219e-06,4.76837158203125e-07,../data/deep_pavements_dataset/dataset/cobblestone/338acc02bae25345bbcdf2f819ee8596.png
cobblestone,1.8894672393798828e-05,1.3828277587890625e-05,2.384185791015625e-07,1.0,4.172325134277344e-07,1.7762184143066406e-05,2.384185791015625e-07,3.319978713989258e-05,1.7762184143066406e-05,2.014636993408203e-05,../data/deep_pavements_dataset/dataset/cobblestone/b9a5d397f434ab3b7cb31c1abedb20f6.png
cobblestone,4.83393669128418e-05,2.4318695068359375e-05,2.980232238769531e-07,1.0,4.76837158203125e-07,2.1457672119140625e-05,1.7881393432617188e-07,3.2782554626464844e-06,6.204843521118164e-05,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/cobblestone/1358a2b138695030171bdc3aba37ddd9.png
cobblestone,4.76837158203125e-06,4.76837158203125e-06,0.0,1.0,5.960464477539063e-08,1.3113021850585938e-06,5.960464477539063e-08,1.0728836059570312e-06,2.2649765014648438e-06,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/cobblestone/fcfd549dc6bf27738eb4f72b5a792df8.png
cobblestone,0.00013124942779541016,0.00017940998077392578,2.562999725341797e-06,0.99951171875,3.2782554626464844e-06,4.5359134674072266e-05,1.0132789611816406e-06,0.000148773193359375,1.2993812561035156e-05,7.480382919311523e-05,../data/deep_pavements_dataset/dataset/cobblestone/9a7019abe8b1ff38abd28dd209081d03.png
cobblestone,2.1457672119140625e-05,6.204843521118164e-05,1.7881393432617188e-07,1.0,2.384185791015625e-07,8.404254913330078e-06,1.1920928955078125e-07,3.516674041748047e-06,1.5497207641601562e-06,8.344650268554688e-07,../data/deep_pavements_dataset/dataset/cobblestone/83743d9830d68318d753946f757537f3.png
cobblestone,4.231929779052734e-06,6.204843521118164e-05,0.0,1.0,5.960464477539063e-08,3.7550926208496094e-06,5.960464477539063e-08,2.384185791015625e-07,9.5367431640625e-06,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/cobblestone/5b4f88dfcb3d3b8aee3847ea377d5ec8.png
cobblestone,7.408857345581055e-05,0.0103302001953125,3.337860107421875e-06,0.98974609375,2.1457672119140625e-06,1.990795135498047e-05,8.344650268554688e-07,1.0013580322265625e-05,3.9637088775634766e-05,2.6226043701171875e-06,../data/deep_pavements_dataset/dataset/cobblestone/c5dc019244101d4faf2205cb2ad386c4.png
cobblestone,2.2649765014648438e-06,1.8477439880371094e-06,0.0,1.0,0.0,1.5497207641601562e-06,5.960464477539063e-08,2.562999725341797e-06,1.1324882507324219e-06,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/cobblestone/3b4908fbed133a9590dbf048ab483543.png
cobblestone,0.0156097412109375,0.5859375,0.00785064697265625,0.333740234375,0.0016450881958007812,0.0037078857421875,0.00032401084899902344,0.003948211669921875,0.00506591796875,0.04241943359375,../data/deep_pavements_dataset/dataset/cobblestone/49b49da4ba18cb97f2e5c94b4e6edb9d.png
cobblestone,1.150369644165039e-05,3.534555435180664e-05,5.960464477539063e-08,1.0,1.7881393432617188e-07,4.470348358154297e-06,1.7881393432617188e-07,5.066394805908203e-06,1.0132789611816406e-06,1.3709068298339844e-06,../data/deep_pavements_dataset/dataset/cobblestone/818a1bf0083b79ed2b53a3ab673405a3.png
cobblestone,5.066394805908203e-06,2.014636993408203e-05,5.960464477539063e-08,1.0,2.384185791015625e-07,2.7418136596679688e-06,5.960464477539063e-08,4.76837158203125e-06,1.5497207641601562e-06,1.5497207641601562e-06,../data/deep_pavements_dataset/dataset/cobblestone/ebbc693fa6215c8863dd7ce702496f1a.png
cobblestone,9.5367431640625e-06,6.973743438720703e-06,5.960464477539063e-08,1.0,2.384185791015625e-07,1.9669532775878906e-06,5.960464477539063e-08,4.76837158203125e-06,8.404254913330078e-06,1.5497207641601562e-06,../data/deep_pavements_dataset/dataset/cobblestone/5378a15900f2e2dc5d7d3a1ae26e5e9c.png
cobblestone,0.00033354759216308594,0.00010830163955688477,5.364418029785156e-06,0.99462890625,2.574920654296875e-05,0.00048542022705078125,1.4662742614746094e-05,0.0018033981323242188,0.00013065338134765625,0.0024662017822265625,../data/deep_pavements_dataset/dataset/cobblestone/758561188e168691b98c5a72a28daf57.png
cobblestone,1.3828277587890625e-05,1.0788440704345703e-05,5.960464477539063e-08,1.0,5.960464477539063e-08,4.470348358154297e-06,1.1920928955078125e-07,4.76837158203125e-06,1.7881393432617188e-06,7.748603820800781e-07,../data/deep_pavements_dataset/dataset/cobblestone/24282f0ebb01300b7c95a4840078a3ee.png
cobblestone,5.829334259033203e-05,3.0994415283203125e-06,2.384185791015625e-07,1.0,2.384185791015625e-07,1.5676021575927734e-05,1.1920928955078125e-07,1.4722347259521484e-05,1.2993812561035156e-05,3.993511199951172e-06,../data/deep_pavements_dataset/dataset/cobblestone/199e6358f503ce070726517ff3a836a8.png
cobblestone,5.424022674560547e-06,1.6689300537109375e-05,5.960464477539063e-08,1.0,2.384185791015625e-07,5.424022674560547e-06,1.1920928955078125e-07,3.0994415283203125e-06,2.384185791015625e-06,1.3113021850585938e-06,../data/deep_pavements_dataset/dataset/cobblestone/aaee03943af113572bcd67c62fef97d2.png
cobblestone,0.0010318756103515625,0.0002777576446533203,1.6689300537109375e-06,0.99853515625,5.960464477539062e-07,5.46574592590332e-05,6.556510925292969e-07,1.2993812561035156e-05,9.47713851928711e-06,1.0132789611816406e-06,../data/deep_pavements_dataset/dataset/cobblestone/3edb99fc371c5d4ae7a521d439f0c993.png
cobblestone,1.2218952178955078e-05,0.00013136863708496094,1.1920928955078125e-07,1.0,2.980232238769531e-07,4.231929779052734e-06,5.960464477539063e-08,1.9669532775878906e-06,1.0788440704345703e-05,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/cobblestone/fd010240f5b9122d82a367bc6847ba02.png
cobblestone,0.0005879402160644531,0.00035643577575683594,3.6954879760742188e-06,0.99853515625,3.999471664428711e-05,0.0001157522201538086,2.2649765014648438e-06,0.00014865398406982422,3.7550926208496094e-05,0.0004038810729980469,../data/deep_pavements_dataset/dataset/cobblestone/2b8828a1bab4a36477ad996522d8b4dc.png
cobblestone,0.00029206275939941406,0.013214111328125,9.357929229736328e-06,0.986328125,4.708766937255859e-06,4.76837158203125e-05,1.7285346984863281e-06,0.000213623046875,1.4543533325195312e-05,7.331371307373047e-06,../data/deep_pavements_dataset/dataset/cobblestone/069aa483b6329c27ca30b0053637cf4a.png
cobblestone,6.604194641113281e-05,4.00543212890625e-05,3.5762786865234375e-07,1.0,2.980232238769531e-07,1.8894672393798828e-05,3.5762786865234375e-07,1.0788440704345703e-05,4.470348358154297e-06,9.5367431640625e-06,../data/deep_pavements_dataset/dataset/cobblestone/d83116b9dde4ccc91600a19d7f821093.png
cobblestone,1.8894672393798828e-05,8.404254913330078e-06,1.1920928955078125e-07,1.0,2.384185791015625e-07,5.066394805908203e-06,1.1920928955078125e-07,2.753734588623047e-05,1.6689300537109375e-06,8.940696716308594e-06,../data/deep_pavements_dataset/dataset/cobblestone/1033d800c50991069ae9269bee1b079d.png
cobblestone,6.139278411865234e-06,8.940696716308594e-06,5.960464477539063e-08,1.0,1.1920928955078125e-07,2.282857894897461e-05,7.152557373046875e-07,8.940696716308594e-06,1.0788440704345703e-05,1.7881393432617188e-06,../data/deep_pavements_dataset/dataset/cobblestone/2b631fde66bc75a74cf770bc6e59d581.png
cobblestone,5.1081180572509766e-05,0.99365234375,7.43865966796875e-05,0.00628662109375,2.1278858184814453e-05,2.4139881134033203e-05,3.3974647521972656e-06,4.51207160949707e-05,8.881092071533203e-06,6.562471389770508e-05,../data/deep_pavements_dataset/dataset/cobblestone/fc7345b5c2909e7c4a6485539b43c4d0.png
cobblestone,2.580881118774414e-05,0.00263214111328125,2.0265579223632812e-06,0.9970703125,1.7285346984863281e-06,5.131959915161133e-05,1.3709068298339844e-06,1.4722347259521484e-05,2.1398067474365234e-05,3.516674041748047e-06,../data/deep_pavements_dataset/dataset/cobblestone/38dddf511007d6f63af15013d688988b.png
cobblestone,0.0005755424499511719,0.0215911865234375,2.2292137145996094e-05,0.97705078125,3.916025161743164e-05,0.00025534629821777344,4.410743713378906e-06,0.00010639429092407227,0.0001366138458251953,0.00011330842971801758,../data/deep_pavements_dataset/dataset/cobblestone/bbd365ac173ee765eda32ecb78a09857.png
cobblestone,1.8894672393798828e-05,1.7762184143066406e-05,5.960464477539063e-08,1.0,1.1920928955078125e-07,1.4722347259521484e-05,2.980232238769531e-07,4.470348358154297e-06,1.0788440704345703e-05,1.0728836059570312e-06,../data/deep_pavements_dataset/dataset/cobblestone/b8f1d50cd08fa780138941b11b29423c.png
cobblestone,0.0005164146423339844,0.0012388229370117188,6.16312026977539e-05,0.99365234375,1.138448715209961e-05,0.0003333091735839844,8.344650268554688e-06,0.0004849433898925781,0.0001226663589477539,0.0035839080810546875,../data/deep_pavements_dataset/dataset/cobblestone/cab727d3b179acfbf4440fc9289e4ce3.png
compacted,0.0001583099365234375,0.0002779960632324219,2.980232238769531e-07,7.963180541992188e-05,4.26173210144043e-05,7.480382919311523e-05,6.198883056640625e-05,3.635883331298828e-06,0.99951171875,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/compacted/9d4f7972a8ffeff0564901c654822338.png
compacted,4.26173210144043e-05,3.2782554626464844e-06,1.7881393432617188e-07,3.7610530853271484e-05,2.5033950805664062e-06,4.83393669128418e-05,4.26173210144043e-05,8.344650268554688e-07,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/compacted/0801abd505a7e82e77eda9be25ee045f.png
compacted,0.0002779960632324219,3.11732292175293e-05,1.3709068298339844e-06,0.00010222196578979492,7.3909759521484375e-06,0.000148773193359375,0.000148773193359375,4.470348358154297e-06,0.99951171875,7.152557373046875e-07,../data/deep_pavements_dataset/dataset/compacted/7b1a8cf360c895b08f86feff3487eaab.png
compacted,6.973743438720703e-06,7.152557373046875e-07,0.0,2.9206275939941406e-06,1.0728836059570312e-06,6.973743438720703e-06,1.6689300537109375e-06,1.1920928955078125e-07,1.0,0.0,../data/deep_pavements_dataset/dataset/compacted/50d6b37672e6009db68eb07e87506ca0.png
compacted,2.980232238769531e-07,1.7881393432617188e-07,0.0,1.7881393432617188e-06,4.172325134277344e-07,1.6093254089355469e-06,4.76837158203125e-07,5.960464477539063e-08,1.0,0.0,../data/deep_pavements_dataset/dataset/compacted/2e25e4348f55159ebc4ee60b5e1fa5f9.png
compacted,0.0002453327178955078,3.516674041748047e-06,1.1920928955078125e-07,6.139278411865234e-06,2.9206275939941406e-06,3.11732292175293e-05,1.2218952178955078e-05,1.3709068298339844e-06,0.99951171875,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/acf43cdc6d7f920032413b049d199e0e.png
compacted,2.9325485229492188e-05,4.76837158203125e-07,2.980232238769531e-07,2.9206275939941406e-06,2.5033950805664062e-06,6.973743438720703e-06,6.973743438720703e-06,3.5762786865234375e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/04a12a8efdedab0dcf68e2745f03e0a4.png
compacted,2.6226043701171875e-06,5.960464477539062e-07,1.1920928955078125e-07,1.0788440704345703e-05,1.0132789611816406e-06,6.973743438720703e-06,3.0994415283203125e-06,1.3709068298339844e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/e6ece6e36a9c3f996dc2c17d54c8c05c.png
compacted,4.76837158203125e-06,1.1920928955078125e-07,5.960464477539063e-08,1.3709068298339844e-06,1.6689300537109375e-06,3.516674041748047e-06,2.7418136596679688e-06,1.1920928955078125e-07,1.0,0.0,../data/deep_pavements_dataset/dataset/compacted/faceaa8dfe3737653d30d92a8675bfd0.png
compacted,0.0001233816146850586,1.7881393432617188e-07,1.3113021850585938e-06,2.1457672119140625e-05,1.0788440704345703e-05,1.8894672393798828e-05,2.282857894897461e-05,1.8477439880371094e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/compacted/05a8b60e6d89de9b2269bf7b5f55e224.png
compacted,8.404254913330078e-06,4.76837158203125e-07,1.1920928955078125e-07,3.516674041748047e-06,1.6689300537109375e-06,6.556510925292969e-06,6.973743438720703e-06,3.5762786865234375e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/404ad51278aea587aae4b9f1dcb28b19.png
compacted,7.033348083496094e-05,1.7762184143066406e-05,2.980232238769531e-07,3.319978713989258e-05,7.3909759521484375e-06,2.9325485229492188e-05,2.282857894897461e-05,1.6689300537109375e-06,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/compacted/87e325851699e27bfaeac154f29bc101.png
compacted,1.2516975402832031e-06,5.960464477539063e-08,0.0,4.76837158203125e-07,2.384185791015625e-07,1.2516975402832031e-06,7.748603820800781e-07,5.960464477539063e-08,1.0,0.0,../data/deep_pavements_dataset/dataset/compacted/9cf9bd18c108f1357d8b45d4fec00b68.png
compacted,6.580352783203125e-05,0.002048492431640625,5.424022674560547e-06,0.0010957717895507812,1.5616416931152344e-05,0.00012302398681640625,4.8160552978515625e-05,1.8835067749023438e-05,0.99658203125,1.7285346984863281e-06,../data/deep_pavements_dataset/dataset/compacted/ca5a86b035fe71f7addbe903979789e5.png
compacted,5.066394805908203e-06,5.960464477539063e-08,5.960464477539063e-08,8.940696716308594e-07,3.0994415283203125e-06,3.516674041748047e-06,3.7550926208496094e-06,1.7881393432617188e-07,1.0,0.0,../data/deep_pavements_dataset/dataset/compacted/4faf22c5ac07ab665129f30cfbfaa4da.png
compacted,2.1457672119140625e-06,4.76837158203125e-07,1.1920928955078125e-07,8.940696716308594e-06,7.152557373046875e-07,3.993511199951172e-06,1.9669532775878906e-06,2.384185791015625e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/3cd2de052238f841f556a8587889adae.png
compacted,0.0003147125244140625,2.1398067474365234e-05,4.172325134277344e-07,0.0005879402160644531,1.4722347259521484e-05,9.018182754516602e-05,3.11732292175293e-05,3.6954879760742188e-06,0.9990234375,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/compacted/0d0480b64449b478a31e38dd59d90b67.png
compacted,5.4776668548583984e-05,1.8477439880371094e-06,5.364418029785156e-07,2.586841583251953e-05,5.424022674560547e-06,1.150369644165039e-05,3.7550926208496094e-06,1.0132789611816406e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/410b894d08557667af8c630da58ff674.png
compacted,0.00010228157043457031,4.76837158203125e-06,3.5762786865234375e-07,2.562999725341797e-06,2.9206275939941406e-06,2.282857894897461e-05,1.2993812561035156e-05,2.562999725341797e-06,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/compacted/1672ba30ff746bc3352859e198c83af3.png
compacted,2.1457672119140625e-06,5.960464477539062e-07,5.960464477539063e-08,2.4318695068359375e-05,3.0994415283203125e-06,7.3909759521484375e-06,2.9206275939941406e-06,1.7881393432617188e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/d14184e73a49ab159679925827fe3169.png
compacted,0.00042510032653808594,1.990795135498047e-05,9.5367431640625e-07,6.520748138427734e-05,2.5510787963867188e-05,0.00018858909606933594,0.012420654296875,1.4543533325195312e-05,0.98681640625,3.933906555175781e-06,../data/deep_pavements_dataset/dataset/compacted/4aefd1bb1cfe406682f4a500ac04a85a.png
compacted,2.4318695068359375e-05,7.152557373046875e-07,3.5762786865234375e-07,4.26173210144043e-05,3.0994415283203125e-06,4.26173210144043e-05,8.940696716308594e-06,8.344650268554688e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/1c12ed23ccd9b42d77fb22c3284b48eb.png
compacted,0.00013124942779541016,0.00019097328186035156,4.76837158203125e-07,5.823373794555664e-05,2.282857894897461e-05,0.0001685619354248047,0.0001685619354248047,1.0132789611816406e-05,0.9990234375,6.556510925292969e-07,../data/deep_pavements_dataset/dataset/compacted/36160ee6f7b087c9f6dc9dffd7393b69.png
