label,sett,asphalt,paving_stones,grass,concrete_plates,concrete,ground,filepath
concrete,0.0093841552734375,0.0271453857421875,0.00551605224609375,4.3451786041259766e-05,0.029815673828125,0.927734375,0.0005812644958496094,../data/deep_pavements_dataset/dataset/concrete/bd80d6515f733e5d71522aec34e21c91.png
concrete,0.00859832763671875,0.00609588623046875,0.006488800048828125,0.002040863037109375,0.62158203125,0.354248046875,0.0008778572082519531,../data/deep_pavements_dataset/dataset/concrete/d36f3fe8c7b8d06a2220ab84861769eb.png
concrete,0.0027618408203125,0.011627197265625,0.509765625,0.00011044740676879883,0.0058441162109375,0.46435546875,0.005321502685546875,../data/deep_pavements_dataset/dataset/concrete/6faf94422982cca55db9aab4696345b9.png
concrete,0.1873779296875,0.006824493408203125,0.65380859375,0.0026721954345703125,0.057159423828125,0.0831298828125,0.00876617431640625,../data/deep_pavements_dataset/dataset/concrete/917f47c44ae9eaec5c810039ee7297f4.png
concrete,0.0005393028259277344,0.04705810546875,0.0016613006591796875,7.68899917602539e-06,0.005279541015625,0.9453125,0.0003376007080078125,../data/deep_pavements_dataset/dataset/concrete/c50402121bf5fc6979ea17dbf5cbfc87.png
concrete,0.0533447265625,0.0643310546875,0.0706787109375,0.0008897781372070312,0.1593017578125,0.2318115234375,0.419677734375,../data/deep_pavements_dataset/dataset/concrete/94515a8eda9ecfa566bc71acf5045ac2.png
concrete,0.039337158203125,0.8408203125,0.0123748779296875,0.0009250640869140625,0.011993408203125,0.088623046875,0.00566864013671875,../data/deep_pavements_dataset/dataset/concrete/98b8fed7aec3ceb3482922ee40696483.png
concrete,0.0131378173828125,0.004985809326171875,0.007965087890625,0.009918212890625,0.83837890625,0.1246337890625,0.0007891654968261719,../data/deep_pavements_dataset/dataset/concrete/c4146c03b9f727de322b5514666365aa.png
concrete,0.02484130859375,0.2357177734375,0.62109375,0.00296783447265625,0.00782012939453125,0.10137939453125,0.0060882568359375,../data/deep_pavements_dataset/dataset/concrete/f261fc82c1af247028d7909698dad7a6.png
concrete,0.00028061866760253906,0.0163116455078125,0.001773834228515625,3.4570693969726562e-06,0.0035266876220703125,0.97802734375,0.00022542476654052734,../data/deep_pavements_dataset/dataset/concrete/1f290e9003a9f71482205fb2926ac6da.png
concrete,0.002307891845703125,0.054168701171875,0.0318603515625,3.1888484954833984e-05,0.007564544677734375,0.90234375,0.0019130706787109375,../data/deep_pavements_dataset/dataset/concrete/52c76f8bc1d5b46be99c23cf953190a0.png
concrete,0.007568359375,0.1044921875,0.09515380859375,7.659196853637695e-05,0.00885009765625,0.77197265625,0.01172637939453125,../data/deep_pavements_dataset/dataset/concrete/a48af3e99480630b33e2dc17e05d3c57.png
concrete,0.0088653564453125,0.0019168853759765625,0.0036945343017578125,0.177978515625,0.7978515625,0.009735107421875,3.62396240234375e-05,../data/deep_pavements_dataset/dataset/concrete/4fe1601adf47d6cb57bd57e5ed0dd0fa.png
concrete,0.0004787445068359375,0.041778564453125,0.0018939971923828125,6.735324859619141e-06,0.004688262939453125,0.95068359375,0.00037288665771484375,../data/deep_pavements_dataset/dataset/concrete/d3d0a5e3068da804ef7d6d0eca751e70.png
concrete,0.00769805908203125,0.0012569427490234375,0.0036373138427734375,0.053436279296875,0.91796875,0.0157928466796875,5.698204040527344e-05,../data/deep_pavements_dataset/dataset/concrete/1102c1d861338f11aed93c2d547a331d.png
concrete,0.0098876953125,0.039093017578125,0.8623046875,0.00040793418884277344,0.0021381378173828125,0.07305908203125,0.013092041015625,../data/deep_pavements_dataset/dataset/concrete/aaa27d4f751dd214e23d75e32b793401.png
concrete,0.0034542083740234375,0.0338134765625,0.8193359375,0.0007953643798828125,0.0029544830322265625,0.137939453125,0.0016832351684570312,../data/deep_pavements_dataset/dataset/concrete/fc2936217724cebbddad87aa443f2ff5.png
concrete,0.00909423828125,0.1943359375,0.0030460357666015625,0.00030159950256347656,0.0693359375,0.72216796875,0.0016813278198242188,../data/deep_pavements_dataset/dataset/concrete/2fed5ebff12d2c289796a67d32afb793.png
concrete,0.0239715576171875,0.7001953125,0.015960693359375,0.0005636215209960938,0.0124359130859375,0.2420654296875,0.004718780517578125,../data/deep_pavements_dataset/dataset/concrete/55883b8fcab0b953506fb5971dcf8279.png
concrete,0.0011806488037109375,0.01531219482421875,0.060546875,2.4497509002685547e-05,0.004119873046875,0.91796875,0.0007863044738769531,../data/deep_pavements_dataset/dataset/concrete/1bde68c931ee106ed91808a96aad6568.png
concrete,0.059356689453125,0.438720703125,0.2008056640625,0.0198822021484375,0.09783935546875,0.17724609375,0.006256103515625,../data/deep_pavements_dataset/dataset/concrete/f3c4d03980a1e596a427fc75b639cef4.png
concrete,0.0012350082397460938,0.007564544677734375,0.0247955322265625,1.1026859283447266e-05,0.005535125732421875,0.96044921875,0.0006403923034667969,../data/deep_pavements_dataset/dataset/concrete/25d8558bda560f79fb019d110eebc7df.png
concrete,0.00557708740234375,0.53466796875,0.022064208984375,0.00011944770812988281,0.004772186279296875,0.429443359375,0.00360107421875,../data/deep_pavements_dataset/dataset/concrete/3385f4e8c3112894ff93151e229cc4ed.png
concrete,0.01331329345703125,0.7265625,0.004322052001953125,0.0006222724914550781,0.024871826171875,0.2286376953125,0.0015411376953125,../data/deep_pavements_dataset/dataset/concrete/d29a28a8faedc4bdf23ebd7b6492e9fd.png
concrete,0.00637054443359375,0.0095672607421875,0.0036296844482421875,0.0178680419921875,0.83447265625,0.1279296875,0.00014519691467285156,../data/deep_pavements_dataset/dataset/concrete/eb596c0a2c5ad25dcf5fe5e99731829c.png
concrete,0.0028743743896484375,0.96142578125,0.0022373199462890625,0.00012624263763427734,0.0009045600891113281,0.0299530029296875,0.0026988983154296875,../data/deep_pavements_dataset/dataset/concrete/e79356d6fb62e2b4004d3a855967a25f.png
concrete,0.000354766845703125,0.0309600830078125,0.00164031982421875,4.76837158203125e-06,0.003814697265625,0.962890625,0.0002942085266113281,../data/deep_pavements_dataset/dataset/concrete/61c82367870062590a9160928956fa3b.png
concrete,0.00033020973205566406,0.006427764892578125,0.0016775131225585938,3.993511199951172e-06,0.00684356689453125,0.984375,0.00021326541900634766,../data/deep_pavements_dataset/dataset/concrete/53481e608c19ba819876f1178a7aeb39.png
concrete,0.0010461807250976562,0.02783203125,0.0018939971923828125,2.6166439056396484e-05,0.017974853515625,0.95068359375,0.0004096031188964844,../data/deep_pavements_dataset/dataset/concrete/35e69055d1a93cbf0d3e9e01d8277b31.png
concrete,0.00025773048400878906,0.006244659423828125,0.0028591156005859375,2.6226043701171875e-06,0.003787994384765625,0.98681640625,0.000171661376953125,../data/deep_pavements_dataset/dataset/concrete/f84ef1a06bd32cc6bae7c0f186a90d58.png
concrete,0.003086090087890625,0.01299285888671875,0.47265625,0.0001741647720336914,0.0063323974609375,0.5029296875,0.0018138885498046875,../data/deep_pavements_dataset/dataset/concrete/8878aaa99249e69f2a1e1211049ad205.png
concrete,0.0018682479858398438,0.007160186767578125,0.10198974609375,3.212690353393555e-05,0.0067291259765625,0.88134765625,0.0010004043579101562,../data/deep_pavements_dataset/dataset/concrete/1872a545a85ba00026c5858cb3dc57db.png
concrete,0.302978515625,0.037353515625,0.499755859375,0.0014944076538085938,0.02264404296875,0.11865234375,0.0171051025390625,../data/deep_pavements_dataset/dataset/concrete/d46e7d6a1641010c99616fd7df171bc0.png
concrete,0.00052642822265625,0.006412506103515625,0.0018377304077148438,2.384185791015625e-06,0.00823974609375,0.982421875,0.0007905960083007812,../data/deep_pavements_dataset/dataset/concrete/533146721e0698c21bc8650f081df68c.png
concrete,0.000644683837890625,0.00946807861328125,0.002979278564453125,1.8835067749023438e-05,0.02069091796875,0.9658203125,0.00019657611846923828,../data/deep_pavements_dataset/dataset/concrete/6bf323d1e782003216c68bead0f0a118.png
concrete,0.16943359375,0.0184326171875,0.75927734375,0.00206756591796875,0.01117706298828125,0.0323486328125,0.00699615478515625,../data/deep_pavements_dataset/dataset/concrete/75db231588c139c491587405f22d9bee.png
concrete,0.35546875,0.01378631591796875,0.038665771484375,0.00018477439880371094,0.045196533203125,0.0291900634765625,0.517578125,../data/deep_pavements_dataset/dataset/concrete/65f1f46387f238205af42d4d4141749d.png
concrete,0.00408935546875,0.158203125,0.0498046875,8.749961853027344e-05,0.0063323974609375,0.77880859375,0.00247955322265625,../data/deep_pavements_dataset/dataset/concrete/522aa73546c33a53617cac65eeb49f00.png
concrete,0.004669189453125,0.0157928466796875,0.78515625,0.000492095947265625,0.005290985107421875,0.1865234375,0.00220489501953125,../data/deep_pavements_dataset/dataset/concrete/ed4026e0002b425305f425a9391675dd.png
concrete,0.00042057037353515625,0.0162811279296875,0.001514434814453125,4.410743713378906e-06,0.005451202392578125,0.97607421875,0.00020492076873779297,../data/deep_pavements_dataset/dataset/concrete/145462aee7e98e2e867e3cd1d503201c.png
concrete,0.00736236572265625,0.303466796875,0.01213836669921875,6.574392318725586e-05,0.01006317138671875,0.66259765625,0.00406646728515625,../data/deep_pavements_dataset/dataset/concrete/a92a0a6cceb5615aafdfc8547a36f923.png
concrete,0.0004684925079345703,0.031829833984375,0.00368499755859375,8.285045623779297e-06,0.004047393798828125,0.95947265625,0.0003535747528076172,../data/deep_pavements_dataset/dataset/concrete/2ed2a8b8ffa8c13191b30150e9835603.png
concrete,0.0005578994750976562,0.0098876953125,0.00701141357421875,4.76837158203125e-06,0.00438690185546875,0.9775390625,0.0004210472106933594,../data/deep_pavements_dataset/dataset/concrete/c0a58c6f2be7124bb9db31524d08e5ac.png
concrete,0.0212554931640625,0.0043182373046875,0.003692626953125,0.004596710205078125,0.82275390625,0.1429443359375,0.0002512931823730469,../data/deep_pavements_dataset/dataset/concrete/221fc4eca63dcb4d05146ab233d2989f.png
concrete,0.004657745361328125,0.32666015625,0.010498046875,8.803606033325195e-05,0.006992340087890625,0.6494140625,0.00160980224609375,../data/deep_pavements_dataset/dataset/concrete/b4119c0f7bd84c9a4ebe386c188966ec.png
concrete,0.018280029296875,0.0745849609375,0.0156402587890625,2.9265880584716797e-05,0.0274505615234375,0.277099609375,0.5869140625,../data/deep_pavements_dataset/dataset/concrete/36ebe4751cb084a0697fdd582be73a95.png
concrete,0.004093170166015625,0.0122222900390625,0.94091796875,0.0007114410400390625,0.001934051513671875,0.03765869140625,0.002407073974609375,../data/deep_pavements_dataset/dataset/concrete/fba20411e52fd57e494f793885c9861f.png
concrete,0.006565093994140625,0.022918701171875,0.00817108154296875,4.1544437408447266e-05,0.058502197265625,0.88720703125,0.0167694091796875,../data/deep_pavements_dataset/dataset/concrete/f5ba06ee01bb816374474068418ec5ff.png
concrete,0.0031909942626953125,0.006549835205078125,0.0413818359375,1.6689300537109375e-06,0.00028777122497558594,0.006549835205078125,0.94189453125,../data/deep_pavements_dataset/dataset/concrete/c51a9ef8d6257309f3d6ee97cbdf13d1.png
concrete,0.002559661865234375,0.35693359375,0.00218963623046875,6.210803985595703e-05,0.01078033447265625,0.62646484375,0.0008578300476074219,../data/deep_pavements_dataset/dataset/concrete/0208131207b3a001ce1973ed488a88a0.png
concrete_plates,0.0124053955078125,0.0007686614990234375,0.0016269683837890625,0.11053466796875,0.86962890625,0.00501251220703125,2.1159648895263672e-05,../data/deep_pavements_dataset/dataset/concrete_plates/232072bd9bb5adbc52855b3525635719.png
concrete_plates,0.0047454833984375,0.0011997222900390625,0.0014934539794921875,0.2147216796875,0.7734375,0.004322052001953125,1.2934207916259766e-05,../data/deep_pavements_dataset/dataset/concrete_plates/a5da2561b5ecf734dc981783ae8a31ec.png
concrete_plates,0.200439453125,0.002685546875,0.0120391845703125,0.0556640625,0.7216796875,0.00685882568359375,0.0004668235778808594,../data/deep_pavements_dataset/dataset/concrete_plates/def92a09d89a218915681f73e8583876.png
concrete_plates,0.006511688232421875,0.0012826919555664062,0.0025501251220703125,0.252197265625,0.7294921875,0.0078582763671875,1.71661376953125e-05,../data/deep_pavements_dataset/dataset/concrete_plates/8d1460111e5a1021dc12e58e5400c8c5.png
concrete_plates,0.26171875,0.00397491455078125,0.046905517578125,0.0849609375,0.58984375,0.01114654541015625,0.0016050338745117188,../data/deep_pavements_dataset/dataset/concrete_plates/39669267d1d091276696cb34cf08c2a0.png
concrete_plates,0.4931640625,0.00312042236328125,0.00453948974609375,0.005649566650390625,0.477783203125,0.014892578125,0.0008664131164550781,../data/deep_pavements_dataset/dataset/concrete_plates/0eee149373c6a77cae48e972508b35be.png
concrete_plates,0.5068359375,0.01788330078125,0.0277099609375,0.03558349609375,0.382568359375,0.0277099609375,0.00200653076171875,../data/deep_pavements_dataset/dataset/concrete_plates/42d6105c1d10b7c49fa4fe4b6215a12c.png
concrete_plates,0.09161376953125,0.0020885467529296875,0.005008697509765625,0.017486572265625,0.869140625,0.01448822021484375,0.0003407001495361328,../data/deep_pavements_dataset/dataset/concrete_plates/7cd74b34836c3d36849d0212743ad314.png
concrete_plates,0.00634765625,0.0011034011840820312,0.0019369125366210938,0.12359619140625,0.85791015625,0.0089569091796875,2.849102020263672e-05,../data/deep_pavements_dataset/dataset/concrete_plates/ddc7e40cc5c9c233bc64314ffe48c3f0.png
concrete_plates,0.005733489990234375,0.0007758140563964844,0.001239776611328125,0.54931640625,0.44140625,0.0016422271728515625,5.4836273193359375e-06,../data/deep_pavements_dataset/dataset/concrete_plates/40203d8cccd0edabaf76d1a3a63c90c6.png
concrete_plates,0.01270294189453125,0.00311279296875,0.005462646484375,0.12432861328125,0.83642578125,0.017913818359375,3.248453140258789e-05,../data/deep_pavements_dataset/dataset/concrete_plates/bd48c3345cacd9579834b506f54b5a37.png
concrete_plates,0.4560546875,0.1153564453125,0.063720703125,0.0146636962890625,0.2088623046875,0.13916015625,0.0021800994873046875,../data/deep_pavements_dataset/dataset/concrete_plates/4725b274129d4840d5e71d7facc9c170.png
concrete_plates,0.04022216796875,0.0076751708984375,0.306640625,0.093505859375,0.489990234375,0.060394287109375,0.0015115737915039062,../data/deep_pavements_dataset/dataset/concrete_plates/3b66e9991519e2bda777245a504dd920.png
concrete_plates,0.1905517578125,0.0872802734375,0.017181396484375,0.03753662109375,0.5869140625,0.0794677734375,0.0009107589721679688,../data/deep_pavements_dataset/dataset/concrete_plates/a1c1269582a951405750fc1e1ac42bd7.png
concrete_plates,0.018585205078125,0.0027618408203125,0.00428009033203125,0.2486572265625,0.7197265625,0.00603485107421875,4.3272972106933594e-05,../data/deep_pavements_dataset/dataset/concrete_plates/371f24043c9feacee6a667d62fbf98c3.png
concrete_plates,0.00566864013671875,0.0008969306945800781,0.0030345916748046875,0.219482421875,0.76611328125,0.005001068115234375,2.5451183319091797e-05,../data/deep_pavements_dataset/dataset/concrete_plates/07c0ce4582ff0fbd86a4e1f6af39072b.png
concrete_plates,0.038665771484375,0.0023212432861328125,0.006717681884765625,0.32373046875,0.6240234375,0.004474639892578125,8.45789909362793e-05,../data/deep_pavements_dataset/dataset/concrete_plates/7464fa884c9b50c7e948862f34d663cd.png
concrete_plates,0.06689453125,0.0158843994140625,0.004016876220703125,0.29052734375,0.615234375,0.007274627685546875,9.751319885253906e-05,../data/deep_pavements_dataset/dataset/concrete_plates/fd3946d0618a9b1e96da56877af5f2b5.png
concrete_plates,0.039031982421875,0.00310516357421875,0.045623779296875,0.0684814453125,0.80859375,0.034423828125,0.0007848739624023438,../data/deep_pavements_dataset/dataset/concrete_plates/9aec23b616a640eac341b1bf0e7dbdf3.png
concrete_plates,0.00986480712890625,0.00133514404296875,0.0020046234130859375,0.1981201171875,0.78369140625,0.0049591064453125,2.294778823852539e-05,../data/deep_pavements_dataset/dataset/concrete_plates/cf17116e2442d7e394133a4f50bda4db.png
concrete_plates,0.048797607421875,0.004398345947265625,0.018524169921875,0.54150390625,0.3837890625,0.0030231475830078125,0.00016021728515625,../data/deep_pavements_dataset/dataset/concrete_plates/a64c859192323dfbae09952538b391dd.png
concrete_plates,0.226806640625,0.2491455078125,0.06500244140625,0.362548828125,0.08343505859375,0.01165008544921875,0.0014362335205078125,../data/deep_pavements_dataset/dataset/concrete_plates/10ec08aa84cad38924b378999c9161d1.png
concrete_plates,0.0208740234375,0.0017137527465820312,0.0012149810791015625,0.05499267578125,0.91552734375,0.005443572998046875,7.069110870361328e-05,../data/deep_pavements_dataset/dataset/concrete_plates/eaaf007f73dd19083b2a248135a6207f.png
concrete_plates,0.0148773193359375,0.0013837814331054688,0.0010776519775390625,0.14111328125,0.837890625,0.00353240966796875,2.6166439056396484e-05,../data/deep_pavements_dataset/dataset/concrete_plates/0bb33e5b07bca2a53ac3c3e8b505d46d.png
concrete_plates,0.0216827392578125,0.0016202926635742188,0.0010137557983398438,0.01490020751953125,0.951171875,0.00962066650390625,0.00011026859283447266,../data/deep_pavements_dataset/dataset/concrete_plates/2f75a7e11423acd1677f4d43649c0c36.png
concrete_plates,0.67138671875,0.0184478759765625,0.01308441162109375,0.006580352783203125,0.254638671875,0.031402587890625,0.00452423095703125,../data/deep_pavements_dataset/dataset/concrete_plates/0bc8fea28003337badc8027948bfb261.png
concrete_plates,0.00965118408203125,0.0006775856018066406,0.0016765594482421875,0.141845703125,0.841796875,0.00428009033203125,2.467632293701172e-05,../data/deep_pavements_dataset/dataset/concrete_plates/1bb071fc49e484b083547ce2e95dc352.png
concrete_plates,0.232177734375,0.01309967041015625,0.04571533203125,0.03790283203125,0.63134765625,0.039093017578125,0.0008912086486816406,../data/deep_pavements_dataset/dataset/concrete_plates/aa28c875269c9ed3b99d7742cad38d69.png
concrete_plates,0.0736083984375,0.007518768310546875,0.0254364013671875,0.2266845703125,0.65576171875,0.01059722900390625,0.00038623809814453125,../data/deep_pavements_dataset/dataset/concrete_plates/2780398d6e17c6b01f05cad2011f19e9.png
concrete_plates,0.024871826171875,0.03399658203125,0.037353515625,0.019378662109375,0.662109375,0.2216796875,0.000705718994140625,../data/deep_pavements_dataset/dataset/concrete_plates/5e0af29ce7f605a86a284bcd0660f812.png
concrete_plates,0.033905029296875,0.00203704833984375,0.0010900497436523438,0.0212249755859375,0.93115234375,0.01067352294921875,8.672475814819336e-05,../data/deep_pavements_dataset/dataset/concrete_plates/a47ca57918fc7f443db5a9d5077c6040.png
concrete_plates,0.00919342041015625,0.0007786750793457031,0.0012063980102539062,0.045257568359375,0.93798828125,0.00557708740234375,4.124641418457031e-05,../data/deep_pavements_dataset/dataset/concrete_plates/5bb1eb733fdee4da261dffb7172826a3.png
concrete_plates,0.00957489013671875,0.0016126632690429688,0.0009784698486328125,0.120361328125,0.8623046875,0.005290985107421875,1.9073486328125e-05,../data/deep_pavements_dataset/dataset/concrete_plates/be9b8c54317832800e510eac015bd208.png
concrete_plates,0.08343505859375,0.005336761474609375,0.8974609375,0.0008440017700195312,0.0014362335205078125,0.00879669189453125,0.0028553009033203125,../data/deep_pavements_dataset/dataset/concrete_plates/80dd3a6adec21cc29592b94cb9be981a.png
concrete_plates,0.00888824462890625,0.01377105712890625,0.01141357421875,0.60400390625,0.355224609375,0.006710052490234375,5.2869319915771484e-05,../data/deep_pavements_dataset/dataset/concrete_plates/b5fe71fdfc28cc917e466d9dd582804d.png
concrete_plates,0.13134765625,0.003391265869140625,0.0242919921875,0.037628173828125,0.77978515625,0.0214385986328125,0.0022602081298828125,../data/deep_pavements_dataset/dataset/concrete_plates/cccbd2a417820f5417db9311efffe7b9.png
concrete_plates,0.03582763671875,0.0014333724975585938,0.0025959014892578125,0.0572509765625,0.8955078125,0.00705718994140625,0.00013327598571777344,../data/deep_pavements_dataset/dataset/concrete_plates/f27dd24991ef1ff9192b12fc6d8dbb32.png
concrete_plates,0.00478363037109375,0.0012874603271484375,0.0030879974365234375,0.12335205078125,0.8564453125,0.0111236572265625,3.4332275390625e-05,../data/deep_pavements_dataset/dataset/concrete_plates/cf1916768ac2b94bd4251d2d7c96045a.png
concrete_plates,0.004734039306640625,0.002696990966796875,0.0034637451171875,0.12213134765625,0.84765625,0.019317626953125,4.500150680541992e-05,../data/deep_pavements_dataset/dataset/concrete_plates/c2c83ffc24d281122b7cf032fab9524d.png
concrete_plates,0.1761474609375,0.0044097900390625,0.01358795166015625,0.0231170654296875,0.74169921875,0.040557861328125,0.000385284423828125,../data/deep_pavements_dataset/dataset/concrete_plates/d905a5d1c59784286d21a6d04d609a38.png
concrete_plates,0.2227783203125,0.004344940185546875,0.0089111328125,0.00811767578125,0.73046875,0.02423095703125,0.0012063980102539062,../data/deep_pavements_dataset/dataset/concrete_plates/6ada971142db6eaff7ad94e8e03dca23.png
concrete_plates,0.2255859375,0.0780029296875,0.0305328369140625,0.00847625732421875,0.434814453125,0.21875,0.0037631988525390625,../data/deep_pavements_dataset/dataset/concrete_plates/bf5ced962f8319c2f6604a6bf47091e7.png
concrete_plates,0.0298614501953125,0.0014410018920898438,0.0024509429931640625,0.05938720703125,0.900390625,0.006458282470703125,0.00011461973190307617,../data/deep_pavements_dataset/dataset/concrete_plates/940d2f696c43809b938782af8433a0e8.png
concrete_plates,0.0142669677734375,0.0037212371826171875,0.0019311904907226562,0.11578369140625,0.85546875,0.0086517333984375,4.5418739318847656e-05,../data/deep_pavements_dataset/dataset/concrete_plates/402e56b523fa9f9aadc27bb2f4e41f68.png
concrete_plates,0.00673675537109375,0.0029888153076171875,0.0016002655029296875,0.1533203125,0.82861328125,0.00653076171875,3.0219554901123047e-05,../data/deep_pavements_dataset/dataset/concrete_plates/d4d6be9c60b48fdcef6fe2c691165850.png
concrete_plates,0.2298583984375,0.60546875,0.04119873046875,0.0008821487426757812,0.01218414306640625,0.10198974609375,0.00836944580078125,../data/deep_pavements_dataset/dataset/concrete_plates/2587230ab0a4675f3aa45afa5a98e73c.png
concrete_plates,0.003627777099609375,0.00273895263671875,0.0032024383544921875,0.085205078125,0.8876953125,0.017303466796875,3.343820571899414e-05,../data/deep_pavements_dataset/dataset/concrete_plates/73613cc7263e53584eeab66ef70d7c95.png
concrete_plates,0.006683349609375,0.0015869140625,0.0031566619873046875,0.3427734375,0.64013671875,0.0055389404296875,2.9981136322021484e-05,../data/deep_pavements_dataset/dataset/concrete_plates/22c94fa5d4e33a1b9ad2300742bf1222.png
concrete_plates,0.00653076171875,0.001651763916015625,0.0015039443969726562,0.12322998046875,0.85546875,0.01146697998046875,2.4318695068359375e-05,../data/deep_pavements_dataset/dataset/concrete_plates/80863980cff59b748a32a5060ca5ff22.png
concrete_plates,0.060272216796875,0.0152435302734375,0.0201873779296875,0.217041015625,0.66845703125,0.0183868408203125,0.00018596649169921875,../data/deep_pavements_dataset/dataset/concrete_plates/54dd02dc9c59283819c6fb2d333cf95a.png
concrete_plates,0.00516510009765625,0.001434326171875,0.0016260147094726562,0.141845703125,0.84228515625,0.007755279541015625,1.4960765838623047e-05,../data/deep_pavements_dataset/dataset/concrete_plates/d3f16f00fbc3ac17244c4876d177a5f2.png
concrete_plates,0.0079345703125,0.0015621185302734375,0.0019435882568359375,0.14501953125,0.8349609375,0.0087127685546875,2.771615982055664e-05,../data/deep_pavements_dataset/dataset/concrete_plates/4ba0e306f73e4366d534a61be3bbcdb0.png
concrete_plates,0.0150604248046875,0.00537109375,0.031890869140625,0.640625,0.302490234375,0.0045928955078125,8.678436279296875e-05,../data/deep_pavements_dataset/dataset/concrete_plates/a69cec1c3fe9e4fbebf0e043fab0440d.png
concrete_plates,0.00933837890625,0.0006160736083984375,0.0012645721435546875,0.1707763671875,0.81494140625,0.0029392242431640625,2.2470951080322266e-05,../data/deep_pavements_dataset/dataset/concrete_plates/480d8a5451c0a91254d98ad5a6df0a40.png
concrete_plates,0.007598876953125,0.0041961669921875,0.0021114349365234375,0.294189453125,0.68408203125,0.007598876953125,2.574920654296875e-05,../data/deep_pavements_dataset/dataset/concrete_plates/d5daf31c0f787bc9ef573b0378f573ea.png
concrete_plates,0.0179443359375,0.0179443359375,0.01397705078125,0.338623046875,0.59423828125,0.0168609619140625,8.058547973632812e-05,../data/deep_pavements_dataset/dataset/concrete_plates/dd986f22f3b72b4891dc8465362a4795.png
concrete_plates,0.01540374755859375,0.0014781951904296875,0.0017833709716796875,0.0489501953125,0.92333984375,0.0087738037109375,4.607439041137695e-05,../data/deep_pavements_dataset/dataset/concrete_plates/30183884dd4926de1c10d60699bd836d.png
concrete_plates,0.1976318359375,0.0019989013671875,0.007663726806640625,0.0259246826171875,0.7578125,0.00815582275390625,0.0007829666137695312,../data/deep_pavements_dataset/dataset/concrete_plates/2ef0a21d18aa6e5cc4573a9d3c010c8b.png
concrete_plates,0.62451171875,0.00978851318359375,0.01074981689453125,0.0015974044799804688,0.25244140625,0.09881591796875,0.0020503997802734375,../data/deep_pavements_dataset/dataset/concrete_plates/1d8e2884e94d1aa5296d52a4a5a8c8be.png
concrete_plates,0.042877197265625,0.0079345703125,0.0011434555053710938,0.003520965576171875,0.888671875,0.055084228515625,0.0006117820739746094,../data/deep_pavements_dataset/dataset/concrete_plates/92e2813cece9ad38e808a10bc09fc018.png
concrete_plates,0.004665374755859375,0.0013370513916015625,0.0024967193603515625,0.11663818359375,0.86181640625,0.01308441162109375,2.950429916381836e-05,../data/deep_pavements_dataset/dataset/concrete_plates/5833e7e72065bdcd6740c48d2c2147da.png
concrete_plates,0.33349609375,0.0194091796875,0.03741455078125,0.0792236328125,0.50048828125,0.0182342529296875,0.01177215576171875,../data/deep_pavements_dataset/dataset/concrete_plates/88305703af23ec1f8fe4eab0dac13740.png
concrete_plates,0.0011997222900390625,0.00914764404296875,0.014617919921875,3.403425216674805e-05,0.012115478515625,0.962890625,0.00017833709716796875,../data/deep_pavements_dataset/dataset/concrete_plates/1a3c7cc40e205823966c92f916ac743e.png
concrete_plates,0.01374053955078125,0.000995635986328125,0.001163482666015625,0.13037109375,0.85009765625,0.0035839080810546875,2.4139881134033203e-05,../data/deep_pavements_dataset/dataset/concrete_plates/47716ad6ec44bee5887c1ec918973b97.png
concrete_plates,0.89306640625,0.0068206787109375,0.00992584228515625,0.0033245086669921875,0.07806396484375,0.0068206787109375,0.0018358230590820312,../data/deep_pavements_dataset/dataset/concrete_plates/cb2183b782b751125a53f9ab99e989a7.png
concrete_plates,0.0255889892578125,0.0006818771362304688,0.0014438629150390625,0.03497314453125,0.93115234375,0.0062713623046875,0.00010138750076293945,../data/deep_pavements_dataset/dataset/concrete_plates/3e4fe345ade030a6c0f7cc298b7af4e1.png
concrete_plates,0.0265350341796875,0.01334381103515625,0.0035915374755859375,0.04241943359375,0.87890625,0.03515625,0.00014829635620117188,../data/deep_pavements_dataset/dataset/concrete_plates/48a094f06f25cc7eca233f82570faf6f.png
concrete_plates,0.03656005859375,0.0111541748046875,0.0030975341796875,0.0214996337890625,0.88623046875,0.04144287109375,0.0002243518829345703,../data/deep_pavements_dataset/dataset/concrete_plates/68278938f03cd410a5caa59d27ad54f3.png
concrete_plates,0.01247406005859375,0.0007491111755371094,0.0006818771362304688,0.0509033203125,0.9306640625,0.00431060791015625,2.485513687133789e-05,../data/deep_pavements_dataset/dataset/concrete_plates/288dda8884efe3124c4980a13cf739fc.png
concrete_plates,0.020263671875,0.001178741455078125,0.00241851806640625,0.050140380859375,0.9169921875,0.0089874267578125,0.00010305643081665039,../data/deep_pavements_dataset/dataset/concrete_plates/4af051570c309cca192dc57981d90357.png
concrete_plates,0.005828857421875,0.0012607574462890625,0.002079010009765625,0.193115234375,0.78759765625,0.009918212890625,1.5854835510253906e-05,../data/deep_pavements_dataset/dataset/concrete_plates/3a3d9c3d12f556dc6feb132725ffda29.png
concrete_plates,0.0175933837890625,0.02056884765625,0.02056884765625,0.005710601806640625,0.66015625,0.275146484375,0.0004987716674804688,../data/deep_pavements_dataset/dataset/concrete_plates/2859969afd0270bb24c1a692a4832d4a.png
