label,asphalt,gravel,paving_stones,compacted,concrete_plates,grass,ground,concrete,cobblestone,sett,filepath
cobblestone,0.00037789344787597656,0.0016422271728515625,0.0031642913818359375,0.0003037452697753906,0.0006232261657714844,4.655122756958008e-05,2.8252601623535156e-05,2.6524066925048828e-05,0.059722900390625,0.93408203125,../data/deep_pavements_dataset/dataset/cobblestone/09cfe61cc9b3b5ba30cce8d781f7872f.png
cobblestone,0.003692626953125,0.58349609375,0.0016908645629882812,0.0002760887145996094,0.01210784912109375,0.009429931640625,0.0002760887145996094,0.00033283233642578125,0.376708984375,0.01210784912109375,../data/deep_pavements_dataset/dataset/cobblestone/d56062c8da4e9e957a5f2fa01b245ee9.png
cobblestone,0.0172119140625,0.0010671615600585938,0.005767822265625,0.01299285888671875,0.00360870361328125,0.00028705596923828125,0.0003924369812011719,5.835294723510742e-05,0.75537109375,0.2032470703125,../data/deep_pavements_dataset/dataset/cobblestone/598b3ede5873ae0aad7834f3bce75f17.png
cobblestone,5.525350570678711e-05,0.71533203125,0.0007390975952148438,0.00010317564010620117,0.0003714561462402344,0.00438690185546875,0.0003178119659423828,2.866983413696289e-05,0.26318359375,0.0157928466796875,../data/deep_pavements_dataset/dataset/cobblestone/18939de1f47df9780f9a6dd064bb08c5.png
cobblestone,0.00015926361083984375,0.00041961669921875,0.1092529296875,0.0010061264038085938,0.0005221366882324219,1.1563301086425781e-05,1.5795230865478516e-05,0.0012922286987304688,0.0004754066467285156,0.88671875,../data/deep_pavements_dataset/dataset/cobblestone/aba90de3b4969c1d036d5e7f502f3a18.png
cobblestone,0.00576019287109375,0.1737060546875,0.003387451171875,0.0005526542663574219,0.0047760009765625,0.0028972625732421875,0.00030541419982910156,0.0002378225326538086,0.7314453125,0.07708740234375,../data/deep_pavements_dataset/dataset/cobblestone/04a6ec9ae27f48087cbdf71b7cabac74.png
cobblestone,0.005462646484375,0.0237274169921875,0.017364501953125,0.0019474029541015625,0.006587982177734375,0.0009493827819824219,0.0001811981201171875,0.0008120536804199219,0.13232421875,0.810546875,../data/deep_pavements_dataset/dataset/cobblestone/616e5aa9d4da33b0d111e349160c4dee.png
cobblestone,0.0010585784912109375,0.365234375,0.0010585784912109375,0.00021505355834960938,0.002040863037109375,0.003932952880859375,0.0002218484878540039,7.432699203491211e-05,0.60205078125,0.0240936279296875,../data/deep_pavements_dataset/dataset/cobblestone/c52ef2ae552a5858cdfe0741f9dacfb5.png
cobblestone,0.0003883838653564453,0.4677734375,0.0205535888671875,0.0009918212890625,0.0016870498657226562,0.0007486343383789062,0.0003428459167480469,0.00032210350036621094,0.364501953125,0.1427001953125,../data/deep_pavements_dataset/dataset/cobblestone/f31d6bff2eae3cf45b3e96116d296149.png
cobblestone,0.00045180320739746094,0.151123046875,0.00048089027404785156,0.00016105175018310547,0.0005984306335449219,0.0013914108276367188,0.00014662742614746094,1.7523765563964844e-05,0.81689453125,0.028839111328125,../data/deep_pavements_dataset/dataset/cobblestone/e1aad79b981453955f18f93aed7c4bb8.png
cobblestone,0.1507568359375,0.0054931640625,0.0023632049560546875,0.0019588470458984375,0.004016876220703125,0.0037746429443359375,0.0012645721435546875,0.0001608133316040039,0.8154296875,0.01493072509765625,../data/deep_pavements_dataset/dataset/cobblestone/8159be7b9f906be3977112f73c0f6598.png
cobblestone,3.814697265625e-05,0.98291015625,0.0006356239318847656,1.1622905731201172e-05,0.00098419189453125,0.0008420944213867188,1.9788742065429688e-05,0.0001710653305053711,0.0123748779296875,0.0020847320556640625,../data/deep_pavements_dataset/dataset/cobblestone/119fc91733188278857822887158a4e9.png
cobblestone,0.06854248046875,0.0002396106719970703,0.032379150390625,0.1497802734375,0.0010089874267578125,0.0002892017364501953,0.006378173828125,0.00010305643081665039,0.71435546875,0.02685546875,../data/deep_pavements_dataset/dataset/cobblestone/b1843f9a5eb43326ac8256d0e7e724ea.png
cobblestone,0.07989501953125,0.002735137939453125,0.018402099609375,0.070556640625,0.0025691986083984375,0.0008606910705566406,0.002651214599609375,0.0007834434509277344,0.71240234375,0.1092529296875,../data/deep_pavements_dataset/dataset/cobblestone/741c3bddb1c289cf0631ce2faecd97b2.png
cobblestone,0.0005469322204589844,0.794921875,0.038360595703125,0.00043964385986328125,0.00969696044921875,0.0017938613891601562,0.0001341104507446289,0.005191802978515625,0.0232696533203125,0.125732421875,../data/deep_pavements_dataset/dataset/cobblestone/129e8d80fa50722584e247c3ba6334e4.png
cobblestone,0.00010061264038085938,0.27294921875,0.0035457611083984375,0.0007915496826171875,0.0005788803100585938,0.0012254714965820312,0.0003857612609863281,6.29425048828125e-05,0.479248046875,0.240966796875,../data/deep_pavements_dataset/dataset/cobblestone/9a7019abe8b1ff38abd28dd209081d03.png
cobblestone,0.00036644935607910156,1.5616416931152344e-05,0.000995635986328125,0.99462890625,4.351139068603516e-06,1.1086463928222656e-05,0.0008001327514648438,0.00025177001953125,0.0022449493408203125,0.0008001327514648438,../data/deep_pavements_dataset/dataset/cobblestone/25ff1b251e0260a98bd7c49dfc4d62d0.png
cobblestone,0.0009007453918457031,0.0145416259765625,0.0002834796905517578,0.00010758638381958008,0.0004391670227050781,0.0006003379821777344,6.324052810668945e-05,2.9802322387695312e-06,0.95751953125,0.0255126953125,../data/deep_pavements_dataset/dataset/cobblestone/001449cde8a4959f753aa0e5e4fe1166.png
cobblestone,0.47607421875,0.002658843994140625,0.001468658447265625,0.00013244152069091797,0.382568359375,0.0153045654296875,3.5643577575683594e-05,0.002498626708984375,0.01629638671875,0.10296630859375,../data/deep_pavements_dataset/dataset/cobblestone/f0544b0199b2274f300765b7ca62b885.png
cobblestone,0.012237548828125,0.357666015625,0.002410888671875,0.0005054473876953125,0.0101470947265625,0.00983428955078125,0.0005726814270019531,0.0005054473876953125,0.58984375,0.0162200927734375,../data/deep_pavements_dataset/dataset/cobblestone/a2054bb568232cd6f879e24b79144cbf.png
cobblestone,0.01555633544921875,0.0091400146484375,0.000774383544921875,0.0006222724914550781,0.0014925003051757812,0.0019168853759765625,0.0004551410675048828,2.2649765014648438e-05,0.96240234375,0.00782012939453125,../data/deep_pavements_dataset/dataset/cobblestone/ac42870db6bff1427245a04ce14a575e.png
cobblestone,0.002285003662109375,0.005313873291015625,0.0005779266357421875,0.00243377685546875,0.0008406639099121094,0.01056671142578125,0.0013866424560546875,1.4007091522216797e-05,0.83935546875,0.1370849609375,../data/deep_pavements_dataset/dataset/cobblestone/b9a5d397f434ab3b7cb31c1abedb20f6.png
cobblestone,0.0066986083984375,0.0035858154296875,0.3544921875,0.00713348388671875,0.0256805419921875,0.00021541118621826172,0.00022220611572265625,0.0113983154296875,0.00591278076171875,0.58447265625,../data/deep_pavements_dataset/dataset/cobblestone/20e8e8af04b54708c4eb20d40ceec870.png
cobblestone,0.0020923614501953125,0.00157928466796875,0.0003523826599121094,0.00011438131332397461,0.0005288124084472656,0.00020706653594970703,2.473592758178711e-05,1.6689300537109375e-06,0.84375,0.1512451171875,../data/deep_pavements_dataset/dataset/cobblestone/3c730577611e422a8b71015cecd00105.png
cobblestone,0.004100799560546875,0.1025390625,0.1162109375,0.0214996337890625,0.011871337890625,0.005970001220703125,0.0086822509765625,0.007427215576171875,0.1317138671875,0.58984375,../data/deep_pavements_dataset/dataset/cobblestone/781ef1963b994b74c8a991db9d893da4.png
cobblestone,0.01480865478515625,0.279296875,0.06634521484375,0.00234222412109375,0.09356689453125,0.00792694091796875,0.00030732154846191406,0.16943359375,0.00699615478515625,0.35888671875,../data/deep_pavements_dataset/dataset/cobblestone/426f7a9ccc0029f5d9a64403a15f3dde.png
cobblestone,0.00018346309661865234,0.1146240234375,0.0001342296600341797,2.9027462005615234e-05,0.0002586841583251953,0.0021648406982421875,7.408857345581055e-05,2.0265579223632812e-06,0.87353515625,0.0088348388671875,../data/deep_pavements_dataset/dataset/cobblestone/b5961c1540a3d4cd5e1733f407625642.png
cobblestone,0.0001761913299560547,0.0733642578125,0.0016202926635742188,0.0002193450927734375,0.0004940032958984375,0.0020809173583984375,0.00021255016326904297,9.357929229736328e-06,0.69580078125,0.2259521484375,../data/deep_pavements_dataset/dataset/cobblestone/6df05dabc75f5d0395159600b382623f.png
cobblestone,0.00310516357421875,0.490478515625,0.0143585205078125,0.0010080337524414062,0.0143585205078125,0.01227569580078125,0.003864288330078125,0.0009469985961914062,0.382080078125,0.07763671875,../data/deep_pavements_dataset/dataset/cobblestone/8e04b28133eca8810613c63cc902362f.png
cobblestone,0.0009760856628417969,0.017852783203125,0.01016998291015625,0.006366729736328125,0.0005922317504882812,0.0009169578552246094,0.0012531280517578125,9.66787338256836e-05,0.55517578125,0.40625,../data/deep_pavements_dataset/dataset/cobblestone/56a33ce67a18260bb5f8b1a6779ccea9.png
cobblestone,0.00241851806640625,0.1593017578125,0.0065765380859375,0.00037097930908203125,0.032379150390625,0.0028285980224609375,0.00014078617095947266,0.0007853507995605469,0.14501953125,0.64990234375,../data/deep_pavements_dataset/dataset/cobblestone/70af765a8b2eda466d4f168a965fe1c6.png
cobblestone,0.0006270408630371094,0.056427001953125,0.73193359375,0.038787841796875,0.0013275146484375,0.001758575439453125,0.06805419921875,0.005764007568359375,0.035308837890625,0.06005859375,../data/deep_pavements_dataset/dataset/cobblestone/4f1f1d6fb9f7b7b983e90a40fff98593.png
cobblestone,0.0031871795654296875,0.002994537353515625,0.00016891956329345703,7.730722427368164e-05,0.0003807544708251953,0.0004591941833496094,6.413459777832031e-05,1.7881393432617188e-06,0.970703125,0.022125244140625,../data/deep_pavements_dataset/dataset/cobblestone/da319d2e0e993e30d7c76f328f96c6a5.png
cobblestone,0.00029349327087402344,0.031890869140625,0.00020182132720947266,4.2319297790527344e-05,0.00015234947204589844,0.0010251998901367188,0.00012242794036865234,1.1324882507324219e-06,0.96142578125,0.00504302978515625,../data/deep_pavements_dataset/dataset/cobblestone/3edb99fc371c5d4ae7a521d439f0c993.png
cobblestone,0.0011768341064453125,0.0167694091796875,0.0006499290466308594,0.0001804828643798828,0.0005736351013183594,0.0007839202880859375,0.00012803077697753906,5.304813385009766e-06,0.9443359375,0.035491943359375,../data/deep_pavements_dataset/dataset/cobblestone/7d791c52bdd9f030a89cd312d4ae4870.png
cobblestone,0.008026123046875,0.001682281494140625,0.0254974365234375,0.000438690185546875,0.0020294189453125,0.00025010108947753906,0.00010102987289428711,1.1324882507324219e-05,0.5986328125,0.36328125,../data/deep_pavements_dataset/dataset/cobblestone/42f8cc781620d18a29887b5001a5791b.png
cobblestone,0.0006833076477050781,0.00757598876953125,0.2509765625,0.111328125,0.00022876262664794922,0.0014019012451171875,0.5654296875,0.0012760162353515625,0.049407958984375,0.0117340087890625,../data/deep_pavements_dataset/dataset/cobblestone/215b6628333219ed55c3203015a0bc44.png
cobblestone,0.013885498046875,0.022186279296875,0.0016584396362304688,0.00027942657470703125,0.0028209686279296875,0.0018796920776367188,0.00021755695343017578,5.0067901611328125e-05,0.88671875,0.070556640625,../data/deep_pavements_dataset/dataset/cobblestone/0f18b18f4e1433d9d9c4e6662fcba711.png
cobblestone,0.004169464111328125,0.14697265625,0.0009598731994628906,0.00019502639770507812,0.01169586181640625,0.36376953125,0.000530242919921875,6.330013275146484e-05,0.412109375,0.05938720703125,../data/deep_pavements_dataset/dataset/cobblestone/fcedc155705239ce78e3869abb21704f.png
cobblestone,0.00109100341796875,0.016021728515625,0.0005655288696289062,0.0004839897155761719,0.0003540515899658203,0.00473785400390625,0.00119781494140625,5.7220458984375e-06,0.9609375,0.01459503173828125,../data/deep_pavements_dataset/dataset/cobblestone/e9672c15d93a6d84e41377a50bc624d6.png
cobblestone,0.00017762184143066406,0.0289459228515625,0.0001518726348876953,3.725290298461914e-05,0.0001220703125,0.0007715225219726562,8.928775787353516e-05,8.940696716308594e-07,0.95849609375,0.010986328125,../data/deep_pavements_dataset/dataset/cobblestone/164c8d7311c74b35350d53a358977a32.png
cobblestone,0.00028324127197265625,0.84423828125,0.00324249267578125,0.0013513565063476562,0.00853729248046875,0.00403594970703125,0.00025010108947753906,0.00429534912109375,0.032745361328125,0.100830078125,../data/deep_pavements_dataset/dataset/cobblestone/f41db1d705c023d1226332c3b96d0fdd.png
cobblestone,0.01407623291015625,0.2069091796875,0.0288848876953125,0.1824951171875,0.00586700439453125,0.005687713623046875,0.0154571533203125,0.0164642333984375,0.43798828125,0.08624267578125,../data/deep_pavements_dataset/dataset/cobblestone/224ee65ffed0050098273a3b1f15c59f.png
cobblestone,0.000759124755859375,0.381103515625,0.0018796920776367188,0.00018608570098876953,0.004367828369140625,0.0036220550537109375,0.0001919269561767578,5.0067901611328125e-05,0.59033203125,0.0172882080078125,../data/deep_pavements_dataset/dataset/cobblestone/7889f7c07f3431fe85b325a764c9228b.png
cobblestone,0.0001817941665649414,0.048858642578125,0.00640869140625,0.00039696693420410156,0.0011854171752929688,0.00037288665771484375,7.575750350952148e-05,0.0002815723419189453,0.048858642578125,0.8935546875,../data/deep_pavements_dataset/dataset/cobblestone/ba94cc2ce65ee8a70d568197dcf6d403.png
cobblestone,0.005680084228515625,0.0186309814453125,0.0002574920654296875,9.179115295410156e-05,0.0010509490966796875,0.0014362335205078125,7.152557373046875e-05,9.655952453613281e-06,0.955078125,0.0175018310546875,../data/deep_pavements_dataset/dataset/cobblestone/da16f5a6d3fae342acf71bfbb1eefd17.png
cobblestone,0.00884246826171875,0.2142333984375,0.01369476318359375,0.001796722412109375,0.007564544677734375,0.0026149749755859375,0.0004010200500488281,0.0008225440979003906,0.6201171875,0.1300048828125,../data/deep_pavements_dataset/dataset/cobblestone/af15c56cba2df0c0160dfb1e1cef0b1b.png
cobblestone,0.0001176595687866211,0.1605224609375,0.0014333724975585938,0.00013327598571777344,0.00030040740966796875,0.0003299713134765625,7.361173629760742e-05,1.2040138244628906e-05,0.7197265625,0.11749267578125,../data/deep_pavements_dataset/dataset/cobblestone/4f5db5412b468275d5a121f8229a70c1.png
cobblestone,0.12298583984375,0.0018100738525390625,0.0022525787353515625,0.001987457275390625,0.0020503997802734375,0.0015974044799804688,0.0012445449829101562,6.192922592163086e-05,0.85400390625,0.012176513671875,../data/deep_pavements_dataset/dataset/cobblestone/e3e2838ed1ef068834237c704572eca7.png
cobblestone,0.0002689361572265625,0.030120849609375,0.00289154052734375,0.00022995471954345703,0.0007543563842773438,0.0005517005920410156,8.732080459594727e-05,1.0132789611816406e-05,0.58642578125,0.378662109375,../data/deep_pavements_dataset/dataset/cobblestone/d065a17787d190394ab64f6d3c99b345.png
cobblestone,0.0109405517578125,0.0006170272827148438,0.000579833984375,0.00048065185546875,0.0006570816040039062,0.00019419193267822266,6.711483001708984e-05,6.616115570068359e-06,0.7666015625,0.2197265625,../data/deep_pavements_dataset/dataset/cobblestone/b44fb0623b9d66ff8c239519923cadae.png
cobblestone,0.0005445480346679688,0.95458984375,0.0005278587341308594,2.9802322387695312e-05,0.00965118408203125,0.005008697509765625,3.170967102050781e-05,0.0009860992431640625,0.021087646484375,0.007755279541015625,../data/deep_pavements_dataset/dataset/cobblestone/0fd73ee3c33b41a0e4a436815000ec99.png
cobblestone,1.1324882507324219e-06,0.87939453125,0.0005340576171875,1.71661376953125e-05,2.7418136596679688e-05,0.00011551380157470703,4.667043685913086e-05,1.9669532775878906e-06,0.1190185546875,0.0008807182312011719,../data/deep_pavements_dataset/dataset/cobblestone/e18c83b49f5194f85b7a61f325a3cc5b.png
cobblestone,0.001934051513671875,0.04266357421875,0.0006895065307617188,0.0002701282501220703,0.002124786376953125,0.01342010498046875,0.00020384788513183594,1.895427703857422e-05,0.7802734375,0.158447265625,../data/deep_pavements_dataset/dataset/cobblestone/004a151dc1c6f285f81148a4baa24e69.png
cobblestone,0.00385284423828125,0.014312744140625,0.0005908012390136719,0.0001360177993774414,0.0011386871337890625,0.0010051727294921875,0.0001360177993774414,5.602836608886719e-06,0.97265625,0.00615692138671875,../data/deep_pavements_dataset/dataset/cobblestone/bd2daf7719b8f346f6473ad90d8c37fc.png
cobblestone,0.002468109130859375,0.01214599609375,0.002178192138671875,0.00020253658294677734,0.0014963150024414062,0.00042891502380371094,0.0002294778823852539,1.1086463928222656e-05,0.90625,0.07440185546875,../data/deep_pavements_dataset/dataset/cobblestone/576b0fb897566200f68db6a525699cce.png
cobblestone,0.00012564659118652344,0.5625,0.00403594970703125,8.118152618408203e-05,0.01131439208984375,0.0006794929504394531,8.285045623779297e-06,0.00443267822265625,0.005344390869140625,0.41162109375,../data/deep_pavements_dataset/dataset/cobblestone/ec566b691d16375a3f15980d9b0c8a66.png
cobblestone,0.00104522705078125,0.00902557373046875,0.0253143310546875,0.0029296875,0.015350341796875,0.0003609657287597656,0.0003609657287597656,0.0230560302734375,0.00189208984375,0.9208984375,../data/deep_pavements_dataset/dataset/cobblestone/54b6fec215a02b1f68acd731d9549507.png
cobblestone,7.051229476928711e-05,0.0052642822265625,0.0037326812744140625,0.0004456043243408203,0.0002968311309814453,0.00016391277313232422,7.051229476928711e-05,8.243322372436523e-05,0.0178070068359375,0.97216796875,../data/deep_pavements_dataset/dataset/cobblestone/9f1df460f7d6fe9e0cde466d9d079bc3.png
cobblestone,0.005092620849609375,0.01012420654296875,0.00039267539978027344,9.924173355102539e-05,0.0014591217041015625,0.0010347366333007812,6.824731826782227e-05,7.212162017822266e-06,0.9404296875,0.04132080078125,../data/deep_pavements_dataset/dataset/cobblestone/bec9826520271fcd5e7b1b4832f366e1.png
cobblestone,2.980232238769531e-07,0.99609375,8.189678192138672e-05,1.6689300537109375e-06,3.8683414459228516e-05,0.0003139972686767578,6.9141387939453125e-06,1.1086463928222656e-05,0.0028858184814453125,0.0006442070007324219,../data/deep_pavements_dataset/dataset/cobblestone/47a86ae880b7f181707f76e0a13dc53a.png
cobblestone,0.021514892578125,0.09063720703125,0.0023403167724609375,0.0034046173095703125,0.016754150390625,0.406005859375,0.01226043701171875,0.000736236572265625,0.406005859375,0.04022216796875,../data/deep_pavements_dataset/dataset/cobblestone/06b1c02babf572e199c560143bdf2ec9.png
cobblestone,0.00034737586975097656,0.369140625,0.00040602684020996094,0.00010591745376586914,0.001819610595703125,0.0228729248046875,0.0003161430358886719,2.2172927856445312e-05,0.57177734375,0.03326416015625,../data/deep_pavements_dataset/dataset/cobblestone/1335205af3e945fdab4385d16fc1eaf0.png
cobblestone,0.0024566650390625,0.0212249755859375,0.1722412109375,0.161865234375,0.0024566650390625,0.0007262229919433594,0.005710601806640625,0.0033588409423828125,0.161865234375,0.46826171875,../data/deep_pavements_dataset/dataset/cobblestone/46a888f58596c37af916c66cc126fa83.png
cobblestone,0.0021724700927734375,0.6025390625,0.001026153564453125,0.0005159378051757812,0.01174163818359375,0.09832763671875,0.0013589859008789062,0.0005159378051757812,0.2509765625,0.03094482421875,../data/deep_pavements_dataset/dataset/cobblestone/a1c4e2e8dbe862f6eb66c0f6da9d77d5.png
cobblestone,0.0012559890747070312,0.61083984375,0.0119171142578125,0.0004477500915527344,0.01529693603515625,0.0067901611328125,0.0002396106719970703,0.0011434555053710938,0.140625,0.211181640625,../data/deep_pavements_dataset/dataset/cobblestone/1997ce959a504781d195e643ebd85d78.png
compacted,0.0030956268310546875,0.004230499267578125,0.0089569091796875,0.01387786865234375,0.00923919677734375,0.0011043548583984375,0.0003936290740966797,0.00841522216796875,0.007904052734375,0.94287109375,../data/deep_pavements_dataset/dataset/compacted/feb5a3d2a38429fafe68c8efeb28ea65.png
compacted,0.0228729248046875,0.0014171600341796875,0.017822265625,0.41845703125,0.006977081298828125,0.0007352828979492188,0.0014629364013671875,0.00510406494140625,0.079833984375,0.4453125,../data/deep_pavements_dataset/dataset/compacted/aaa3341d8b3494fd16652ee24a28bf03.png
compacted,0.5244140625,9.131431579589844e-05,0.0029296875,0.28076171875,0.0027523040771484375,0.0005769729614257812,0.0005769729614257812,0.1600341796875,0.0015201568603515625,0.026123046875,../data/deep_pavements_dataset/dataset/compacted/a96cbfad661c77749be63eb172ff1dba.png
compacted,0.0011148452758789062,1.3589859008789062e-05,0.0109100341796875,0.982421875,1.2755393981933594e-05,1.3589859008789062e-05,0.0018377304077148438,0.0022869110107421875,0.0005102157592773438,0.0008683204650878906,../data/deep_pavements_dataset/dataset/compacted/dbd9bac2eab336770535948a18bfd5d9.png
compacted,0.0218505859375,6.955862045288086e-05,0.005191802978515625,0.900390625,0.0003020763397216797,0.00010770559310913086,0.0017938613891601562,0.06524658203125,0.0005645751953125,0.004302978515625,../data/deep_pavements_dataset/dataset/compacted/911eeea73e0fd26dad4b790adcc16c1d.png
compacted,0.017303466796875,0.0010385513305664062,0.004108428955078125,0.5380859375,0.0208740234375,0.0015115737915039062,0.0004756450653076172,0.347412109375,0.0006299018859863281,0.06842041015625,../data/deep_pavements_dataset/dataset/compacted/0fa9c5ac42e171bd32cb0752f7c145c3.png
compacted,0.0002225637435913086,6.318092346191406e-06,0.0007295608520507812,0.99560546875,2.4437904357910156e-06,1.043081283569336e-05,0.0023193359375,0.000568389892578125,0.00031375885009765625,0.00011909008026123047,../data/deep_pavements_dataset/dataset/compacted/dcd40136159d9245e3e97c15a106176c.png
compacted,0.01015472412109375,0.0015573501586914062,0.01015472412109375,0.08502197265625,0.0086822509765625,0.0007128715515136719,0.00023877620697021484,0.007663726806640625,0.01727294921875,0.8583984375,../data/deep_pavements_dataset/dataset/compacted/5d580453d3fdfb646c50300f73e65a6a.png
compacted,0.0003800392150878906,0.0002696514129638672,0.77880859375,0.1968994140625,9.316205978393555e-05,2.8431415557861328e-05,0.0023288726806640625,0.0007328987121582031,0.0043487548828125,0.0161590576171875,../data/deep_pavements_dataset/dataset/compacted/6c675cafc9c720e251c83c90a40d21a5.png
compacted,0.0032100677490234375,1.531839370727539e-05,0.0098876953125,0.97802734375,1.6868114471435547e-05,2.5272369384765625e-05,0.004974365234375,0.0011816024780273438,0.0021381378173828125,0.0007166862487792969,../data/deep_pavements_dataset/dataset/compacted/31746ac56f80ee6b8459e3d715781ea7.png
compacted,0.07086181640625,2.866983413696289e-05,0.0007872581481933594,0.00746917724609375,0.0014257431030273438,0.00010007619857788086,6.461143493652344e-05,0.9189453125,3.516674041748047e-06,0.00034928321838378906,../data/deep_pavements_dataset/dataset/compacted/df74e315d7f0c3cfc1994df67e010620.png
compacted,0.0053253173828125,0.00020015239715576172,0.00202178955078125,0.06695556640625,0.000362396240234375,9.757280349731445e-05,0.00030040740966796875,0.92431640625,8.821487426757812e-06,0.0004954338073730469,../data/deep_pavements_dataset/dataset/compacted/fad0704bf148d4d980ac43144e31c863.png
compacted,0.0010852813720703125,2.5510787963867188e-05,0.004863739013671875,0.986328125,1.2040138244628906e-05,1.7523765563964844e-05,0.001628875732421875,0.000988006591796875,0.00229644775390625,0.0026035308837890625,../data/deep_pavements_dataset/dataset/compacted/10fe1e6742225002e90271020f2ae71d.png
compacted,0.002300262451171875,2.9861927032470703e-05,0.0009298324584960938,0.98828125,6.949901580810547e-05,4.6312808990478516e-05,0.0006194114685058594,0.0058746337890625,0.0005640983581542969,0.0013952255249023438,../data/deep_pavements_dataset/dataset/compacted/3741a7e6c6707941c4ff14d5fc222546.png
compacted,0.7080078125,0.0001633167266845703,0.157958984375,0.045257568359375,0.00612640380859375,0.0004723072052001953,0.00612640380859375,0.005077362060546875,0.03753662109375,0.033111572265625,../data/deep_pavements_dataset/dataset/compacted/d84be65ab4cec7a9ffb023bca152709f.png
compacted,0.98828125,3.6954879760742188e-06,0.00012201070785522461,0.0009593963623046875,0.0023021697998046875,0.00020754337310791016,4.3511390686035156e-05,0.00731658935546875,0.00012981891632080078,0.00046753883361816406,../data/deep_pavements_dataset/dataset/compacted/8e18b6a9b1454b00793835a855017ec6.png
compacted,0.018310546875,0.004352569580078125,0.029266357421875,0.048248291015625,0.269287109375,0.0028095245361328125,0.00033545494079589844,0.053009033203125,0.00463104248046875,0.56982421875,../data/deep_pavements_dataset/dataset/compacted/5bc5f1c43edfd8b193d7d656741c1299.png
compacted,0.012420654296875,2.2530555725097656e-05,0.006053924560546875,0.95654296875,6.318092346191406e-05,5.239248275756836e-05,0.003910064697265625,0.0198516845703125,0.000438690185546875,0.0006380081176757812,../data/deep_pavements_dataset/dataset/compacted/ee2a75782c96f1e17901c68b0af3a8b7.png
compacted,0.01055145263671875,0.00010341405868530273,0.00342559814453125,0.1456298828125,0.0004782676696777344,6.681680679321289e-05,0.0005092620849609375,0.83837890625,1.6868114471435547e-05,0.0009813308715820312,../data/deep_pavements_dataset/dataset/compacted/3b7da949ce37d3b814a71555209a25e8.png
compacted,0.0045318603515625,0.00010657310485839844,0.0687255859375,0.89111328125,0.0001990795135498047,0.00011706352233886719,0.01485443115234375,0.01485443115234375,0.0012197494506835938,0.0045318603515625,../data/deep_pavements_dataset/dataset/compacted/d115bee9788aa02649eac99dac5279f0.png
compacted,0.001220703125,4.589557647705078e-05,0.00412750244140625,0.97900390625,2.3066997528076172e-05,3.057718276977539e-05,0.004001617431640625,0.0108795166015625,0.000247955322265625,0.00021886825561523438,../data/deep_pavements_dataset/dataset/compacted/c87e243c6c165b01b88878df2741fb2d.png
compacted,0.001522064208984375,0.00016045570373535156,0.00661468505859375,0.525390625,8.07046890258789e-05,3.695487976074219e-05,0.002147674560546875,0.463623046875,2.1696090698242188e-05,0.0004642009735107422,../data/deep_pavements_dataset/dataset/compacted/15136e3e8e6303c26518e1a2bc2332ae.png
compacted,0.0380859375,0.004840850830078125,0.170654296875,0.1329345703125,0.015380859375,0.0006155967712402344,0.0009832382202148438,0.4638671875,0.00208282470703125,0.170654296875,../data/deep_pavements_dataset/dataset/compacted/c3d01a20817a427b106f706d8bcc044e.png
compacted,0.9521484375,2.390146255493164e-05,0.0017271041870117188,0.01690673828125,0.004016876220703125,0.00039768218994140625,0.00037360191345214844,0.0210418701171875,0.0008959770202636719,0.002288818359375,../data/deep_pavements_dataset/dataset/compacted/3ffc65d335d836976ae065ff77cc0aeb.png
compacted,0.0020809173583984375,3.927946090698242e-05,0.0031223297119140625,0.98095703125,9.72747802734375e-05,9.137392044067383e-05,0.0016717910766601562,0.0014753341674804688,0.0031223297119140625,0.007259368896484375,../data/deep_pavements_dataset/dataset/compacted/d6c277f78235a5e059e8b59e4c197793.png
compacted,0.00016164779663085938,4.488229751586914e-05,0.00518798828125,0.98876953125,7.092952728271484e-06,2.5570392608642578e-05,0.0035648345947265625,0.0010538101196289062,0.0007243156433105469,0.0006394386291503906,../data/deep_pavements_dataset/dataset/compacted/afc2affd4d7a1732ab7a7c3f9a09acc7.png
compacted,0.0005917549133300781,0.0006499290466308594,0.36962890625,0.5380859375,0.00016951560974121094,6.0439109802246094e-05,0.007434844970703125,0.001659393310546875,0.01346588134765625,0.068359375,../data/deep_pavements_dataset/dataset/compacted/00836e20eca6602b99fd2d4b094dbc47.png
compacted,0.00017309188842773438,1.5139579772949219e-05,0.0021076202392578125,0.99462890625,2.384185791015625e-06,8.106231689453125e-06,0.001495361328125,0.0006432533264160156,0.0005855560302734375,0.0004703998565673828,../data/deep_pavements_dataset/dataset/compacted/14f8f7eb25ced9df82d945b8ca58bdc2.png
compacted,0.0018024444580078125,5.960464477539062e-07,0.0027923583984375,0.99365234375,2.2649765014648438e-06,3.3974647521972656e-06,0.0008783340454101562,0.00035500526428222656,0.00025963783264160156,8.696317672729492e-05,../data/deep_pavements_dataset/dataset/compacted/e5605c1e47e702b8783609773a8849ec.png
compacted,0.00031113624572753906,5.078315734863281e-05,0.0022983551025390625,0.9873046875,1.0311603546142578e-05,3.832578659057617e-05,0.005512237548828125,0.003910064697265625,0.0003635883331298828,0.0003993511199951172,../data/deep_pavements_dataset/dataset/compacted/bc418d630c550944ce799409486eae5b.png
