label,ground,concrete,cobblestone,gravel,paving_stones,concrete_plates,compacted,asphalt,grass,sett,filepath
compacted,0.0002446174621582031,0.0010967254638671875,1.8894672393798828e-05,0.0002524852752685547,2.4974346160888672e-05,0.00015306472778320312,0.9970703125,0.0013227462768554688,8.344650268554688e-06,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/compacted/27a40439dbc7ec0f8c725acd6ea274f7.png
compacted,4.649162292480469e-06,3.5762786865234375e-07,2.6226043701171875e-06,1.341104507446289e-05,7.152557373046875e-07,4.351139068603516e-06,1.0,8.940696716308594e-07,2.1457672119140625e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/9ad872a511913ef7ccead7e75d55c692.png
compacted,6.365776062011719e-05,2.0682811737060547e-05,7.867813110351562e-06,0.005908966064453125,5.960464477539063e-08,1.3768672943115234e-05,0.994140625,1.0728836059570312e-06,3.743171691894531e-05,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/compacted/e394d438143cfa355ed6290bcd352784.png
compacted,1.3828277587890625e-05,1.1920928955078125e-07,1.6689300537109375e-06,2.1457672119140625e-05,3.5762786865234375e-07,2.980232238769531e-07,1.0,4.947185516357422e-06,2.2649765014648438e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/e5605c1e47e702b8783609773a8849ec.png
compacted,0.0007076263427734375,0.0011310577392578125,3.635883331298828e-05,0.0005016326904296875,1.1086463928222656e-05,0.0012807846069335938,0.99609375,5.990266799926758e-05,3.635883331298828e-05,9.5367431640625e-07,../data/deep_pavements_dataset/dataset/compacted/2c9e64bb2ca3e8559ad3c11b85bb5823.png
compacted,1.0132789611816406e-05,1.5497207641601562e-06,2.1457672119140625e-06,3.534555435180664e-05,7.748603820800781e-07,7.62939453125e-06,1.0,5.781650543212891e-06,1.2576580047607422e-05,0.0,../data/deep_pavements_dataset/dataset/compacted/709852976f8d3b6c335c0db4ebffd35f.png
compacted,0.00016319751739501953,0.0002448558807373047,0.00013530254364013672,0.00096893310546875,4.470348358154297e-06,0.00035643577575683594,0.998046875,1.8298625946044922e-05,2.008676528930664e-05,5.364418029785156e-07,../data/deep_pavements_dataset/dataset/compacted/6420af2c38a5ebd82a43e5977743a1df.png
compacted,2.282857894897461e-05,0.00011235475540161133,2.8014183044433594e-06,6.604194641113281e-05,4.76837158203125e-07,2.6702880859375e-05,0.99951171875,4.684925079345703e-05,4.947185516357422e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/1db53c84a7b0a6bebcbc826a7c20f31b.png
compacted,1.150369644165039e-05,2.6226043701171875e-06,2.8014183044433594e-06,2.8431415557861328e-05,1.1324882507324219e-06,8.64267349243164e-06,1.0,2.2113323211669922e-05,4.231929779052734e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/f52db0f668719469925b4b9d6ec34203.png
compacted,3.218650817871094e-05,6.401538848876953e-05,1.0728836059570312e-06,0.0001055598258972168,1.1920928955078125e-07,4.231929779052734e-06,1.0,4.76837158203125e-07,1.0132789611816406e-05,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/compacted/9d4f7972a8ffeff0564901c654822338.png
compacted,0.0001671314239501953,0.12213134765625,0.00044035911560058594,0.0011968612670898438,0.00010794401168823242,0.0007262229919433594,0.87451171875,0.0006613731384277344,1.7642974853515625e-05,6.556510925292969e-07,../data/deep_pavements_dataset/dataset/compacted/5b358dd863283287d6a69de4eafa87cf.png
compacted,7.3909759521484375e-06,7.748603820800781e-07,2.980232238769531e-07,3.516674041748047e-06,2.384185791015625e-07,3.5762786865234375e-07,1.0,1.1920928955078125e-07,6.318092346191406e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/501e4bd23720fac763e595b55e4f02b0.png
compacted,0.0005269050598144531,0.84033203125,0.003543853759765625,0.0020198822021484375,0.00183868408203125,0.0158843994140625,0.006832122802734375,0.12890625,9.655952453613281e-06,2.2411346435546875e-05,../data/deep_pavements_dataset/dataset/compacted/15136e3e8e6303c26518e1a2bc2332ae.png
compacted,0.00042819976806640625,0.00033354759216308594,0.00028514862060546875,0.003368377685546875,1.9073486328125e-06,0.001590728759765625,0.994140625,1.33514404296875e-05,2.7358531951904297e-05,1.7881393432617188e-06,../data/deep_pavements_dataset/dataset/compacted/956346698bc1d9a28fb1435abe983c37.png
compacted,9.5367431640625e-06,5.4776668548583984e-05,7.62939453125e-06,3.647804260253906e-05,2.1457672119140625e-06,5.4776668548583984e-05,1.0,4.112720489501953e-06,5.781650543212891e-06,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/7b17debd3977fa29ddced5ab58825214.png
compacted,4.5418739318847656e-05,1.3113021850585938e-06,3.635883331298828e-06,0.00015354156494140625,2.384185791015625e-07,5.424022674560547e-06,1.0,3.814697265625e-06,1.722574234008789e-05,0.0,../data/deep_pavements_dataset/dataset/compacted/2c1ccb3a508abd58e5e7cc6ba37a7d15.png
compacted,0.0009889602661132812,0.007083892822265625,8.916854858398438e-05,0.0027751922607421875,0.00024247169494628906,0.0056915283203125,0.95751953125,0.0255126953125,0.00015652179718017578,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/compacted/8e18b6a9b1454b00793835a855017ec6.png
compacted,0.0001970529556274414,5.245208740234375e-06,3.635883331298828e-06,0.0006461143493652344,4.76837158203125e-07,1.5497207641601562e-06,0.9990234375,3.635883331298828e-06,4.982948303222656e-05,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/20d7aa1f4e9402c941000fa518affd64.png
compacted,8.934736251831055e-05,0.0023040771484375,0.00033211708068847656,0.00030231475830078125,7.408857345581055e-05,0.0066680908203125,0.98974609375,0.0003535747528076172,3.933906555175781e-06,2.4437904357910156e-06,../data/deep_pavements_dataset/dataset/compacted/403bfdfbfd11cb934d692c5ae706d106.png
compacted,5.781650543212891e-06,2.753734588623047e-05,5.960464477539063e-08,1.722574234008789e-05,5.960464477539063e-08,7.748603820800781e-07,1.0,0.0,5.364418029785156e-07,0.0,../data/deep_pavements_dataset/dataset/compacted/e3575c25557ad8e187e62ff5df728f9c.png
compacted,1.430511474609375e-05,2.0265579223632812e-06,2.8014183044433594e-06,4.13060188293457e-05,1.0728836059570312e-06,8.165836334228516e-06,1.0,1.519918441772461e-05,6.139278411865234e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/4caa45806633c59c930642031de6bf2b.png
compacted,1.2218952178955078e-05,7.152557373046875e-07,1.3709068298339844e-06,2.586841583251953e-05,1.1920928955078125e-07,1.9073486328125e-06,1.0,1.5497207641601562e-06,4.76837158203125e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/c5e70034b96c7e63af04d3b094a301bc.png
compacted,0.00012612342834472656,0.073974609375,0.00016701221466064453,7.647275924682617e-05,0.0160064697265625,0.9013671875,0.0002753734588623047,0.007801055908203125,4.589557647705078e-06,1.5079975128173828e-05,../data/deep_pavements_dataset/dataset/compacted/bf5247b79a76dd1a3284dbf239f7f423.png
compacted,0.0023326873779296875,0.0565185546875,1.049041748046875e-05,0.00014913082122802734,4.839897155761719e-05,6.026029586791992e-05,0.94091796875,1.895427703857422e-05,6.735324859619141e-06,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/compacted/4e6bd1de645560f1b3facb7b0ac5aafd.png
compacted,0.00013959407806396484,0.00048732757568359375,3.11732292175293e-05,0.0005350112915039062,2.0265579223632812e-06,0.00030493736267089844,0.99853515625,1.7762184143066406e-05,1.722574234008789e-05,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/compacted/29c271f2b6b0bdbe57ffbc4679d90a9c.png
compacted,0.0008974075317382812,0.06695556640625,0.027069091796875,0.001049041748046875,0.00115203857421875,0.00162506103515625,0.004852294921875,0.89599609375,5.0067901611328125e-06,0.00014650821685791016,../data/deep_pavements_dataset/dataset/compacted/0950fb7b0629c9d1eb0d63e5099b6d28.png
compacted,7.867813110351562e-06,5.960464477539062e-07,4.172325134277344e-07,1.1861324310302734e-05,5.960464477539063e-08,4.231929779052734e-06,1.0,1.6093254089355469e-06,6.318092346191406e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/911eeea73e0fd26dad4b790adcc16c1d.png
compacted,0.00020265579223632812,0.001983642578125,3.3974647521972656e-06,0.0002601146697998047,1.5616416931152344e-05,3.2067298889160156e-05,0.99609375,0.001644134521484375,5.543231964111328e-06,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/compacted/d115bee9788aa02649eac99dac5279f0.png
compacted,0.0031299591064453125,0.05548095703125,0.00020003318786621094,0.0008420944213867188,0.00038552284240722656,0.0032291412353515625,0.28173828125,0.65478515625,0.0001291036605834961,9.5367431640625e-07,../data/deep_pavements_dataset/dataset/compacted/18cfc8faf478cbf5dc641d90db2eb950.png
compacted,7.3909759521484375e-06,1.1920928955078125e-07,2.980232238769531e-07,3.0219554901123047e-05,0.0,1.7881393432617188e-07,1.0,2.384185791015625e-07,2.9206275939941406e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/cf73e30db7de17607af7495d6c588bf6.png
compacted,0.00017189979553222656,0.005695343017578125,2.5570392608642578e-05,6.133317947387695e-05,0.00045299530029296875,0.98779296875,0.0009899139404296875,0.004573822021484375,9.715557098388672e-06,2.5033950805664062e-06,../data/deep_pavements_dataset/dataset/compacted/388746fae94b51c76121a184b3df0c11.png
compacted,7.867813110351562e-06,7.152557373046875e-07,8.940696716308594e-07,1.6689300537109375e-05,5.960464477539063e-08,1.4901161193847656e-06,1.0,3.5762786865234375e-07,5.245208740234375e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/6ad6e393aa30a424cc169af06cf8c443.png
compacted,1.150369644165039e-05,3.5762786865234375e-07,2.384185791015625e-07,7.033348083496094e-05,0.0,4.172325134277344e-07,1.0,2.384185791015625e-07,7.3909759521484375e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/eed4f5a33083ec6580d0ccb9abbaa9dc.png
compacted,0.0004322528839111328,0.0259246826171875,2.4378299713134766e-05,0.0009150505065917969,6.628036499023438e-05,4.017353057861328e-05,0.97265625,2.5153160095214844e-05,1.627206802368164e-05,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/compacted/3c9e75abab0c2697289bb5ad36715360.png
compacted,8.344650268554688e-07,5.960464477539063e-08,2.384185791015625e-07,2.9206275939941406e-06,0.0,2.980232238769531e-07,1.0,1.1920928955078125e-07,1.0728836059570312e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/dcd40136159d9245e3e97c15a106176c.png
compacted,0.0001442432403564453,1.7762184143066406e-05,2.3245811462402344e-06,3.7610530853271484e-05,4.172325134277344e-07,3.814697265625e-06,1.0,3.7550926208496094e-06,5.602836608886719e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/3607f89f3c4e0b85561645043eaf2caa.png
compacted,5.245208740234375e-06,3.5762786865234375e-07,4.172325134277344e-07,5.424022674560547e-06,5.960464477539063e-08,5.424022674560547e-06,1.0,3.5762786865234375e-07,1.5497207641601562e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/aa159764886c230120107fec2bcecae6.png
compacted,2.9206275939941406e-06,1.1920928955078125e-07,5.960464477539063e-08,5.245208740234375e-06,0.0,1.7881393432617188e-07,1.0,5.960464477539063e-08,1.3113021850585938e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/bbe625bd234771b35ed268a926eeca93.png
compacted,0.08477783203125,0.2452392578125,0.0021228790283203125,0.004352569580078125,0.0189208984375,0.2232666015625,0.30517578125,0.1158447265625,8.755922317504883e-05,5.14984130859375e-05,../data/deep_pavements_dataset/dataset/compacted/1c5a641b7b0ee7c4a0b19ae3c2779d73.png
compacted,1.1861324310302734e-05,1.3709068298339844e-06,1.430511474609375e-06,3.635883331298828e-06,1.0728836059570312e-06,4.351139068603516e-06,1.0,5.424022674560547e-06,2.0265579223632812e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/74fa089504f547a18083e26731d151de.png
compacted,0.001216888427734375,0.271240234375,0.0087127685546875,0.0015630722045898438,0.0019445419311523438,0.0008106231689453125,0.00018668174743652344,0.71435546875,7.778406143188477e-05,4.947185516357422e-06,../data/deep_pavements_dataset/dataset/compacted/4fbea8a45e7600c506b8456d81b2399b.png
compacted,3.159046173095703e-06,1.7881393432617188e-07,6.556510925292969e-07,6.735324859619141e-06,5.960464477539063e-08,2.384185791015625e-07,1.0,2.384185791015625e-07,3.874301910400391e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/8e50622b875a8bd69b6e6c15786bf5ab.png
compacted,1.1920928955078125e-06,1.7881393432617188e-07,3.5762786865234375e-07,7.62939453125e-06,1.1920928955078125e-07,2.205371856689453e-06,1.0,1.0728836059570312e-06,2.1457672119140625e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/965340157d7aefa0aa01a648d513e171.png
compacted,2.7418136596679688e-06,8.344650268554688e-07,1.5497207641601562e-06,2.282857894897461e-05,5.960464477539063e-08,4.76837158203125e-07,1.0,2.384185791015625e-07,5.424022674560547e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/679e45b8bc6715cc712d25ae2468270d.png
compacted,0.0017375946044921875,0.7236328125,0.0093994140625,0.00457763671875,0.0091094970703125,0.104248046875,0.052398681640625,0.09490966796875,4.929304122924805e-05,0.00018894672393798828,../data/deep_pavements_dataset/dataset/compacted/fcf23a6bc77dadd29354be8c75a36198.png
compacted,3.0994415283203125e-06,2.980232238769531e-07,2.980232238769531e-07,3.159046173095703e-06,5.960464477539063e-08,6.556510925292969e-07,1.0,3.5762786865234375e-07,2.8014183044433594e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/2d4d7f83791f00cbe77f26178c023b8b.png
compacted,1.430511474609375e-05,1.7285346984863281e-06,7.152557373046875e-07,0.00013554096221923828,0.0,7.152557373046875e-07,1.0,1.7881393432617188e-07,1.8894672393798828e-05,0.0,../data/deep_pavements_dataset/dataset/compacted/cf4a2db014447d61d54893d2a665a954.png
compacted,6.973743438720703e-06,3.5762786865234375e-07,6.556510925292969e-07,4.398822784423828e-05,0.0,5.960464477539062e-07,1.0,2.384185791015625e-07,9.238719940185547e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/9f9c9a548bf1df819f7e7d18a6d52300.png
compacted,9.5367431640625e-06,2.562999725341797e-06,2.9802322387695312e-06,9.238719940185547e-06,5.364418029785156e-07,2.753734588623047e-05,1.0,2.2649765014648438e-06,3.516674041748047e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/464f027bb188463ed21d5b7374f6c25e.png
compacted,1.0132789611816406e-05,5.364418029785156e-07,1.4901161193847656e-06,2.9802322387695312e-06,1.7881393432617188e-07,1.0728836059570312e-06,1.0,5.960464477539062e-07,1.2516975402832031e-06,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/63cac38a116a1866d0f2968dbf8fd3e0.png
compacted,5.990266799926758e-05,0.0006437301635742188,1.7702579498291016e-05,7.003545761108398e-05,3.159046173095703e-06,0.0033740997314453125,0.99560546875,6.580352783203125e-05,1.5616416931152344e-05,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/compacted/7ae891d2c8bb2ebf09b6fc684a6f4fd6.png
compacted,1.9669532775878906e-06,1.1920928955078125e-07,4.76837158203125e-07,4.231929779052734e-06,5.960464477539063e-08,1.8477439880371094e-06,1.0,1.7881393432617188e-07,1.430511474609375e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/0a59165e25088225ef93825b86d7d2ac.png
compacted,6.204843521118164e-05,1.0788440704345703e-05,9.238719940185547e-06,0.0002694129943847656,1.6689300537109375e-06,1.2218952178955078e-05,0.99951171875,9.912252426147461e-05,4.5359134674072266e-05,0.0,../data/deep_pavements_dataset/dataset/compacted/82f7f428c0ec68dd0d5c77db2aa31aa8.png
compacted,1.341104507446289e-05,8.64267349243164e-06,5.960464477539063e-08,3.88026237487793e-05,0.0,3.5762786865234375e-07,1.0,0.0,2.6226043701171875e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/206a7dbb5eff35e37d882c16812874e0.png
compacted,2.0802021026611328e-05,1.0728836059570312e-06,2.5033950805664062e-06,0.00026106834411621094,3.5762786865234375e-07,1.9073486328125e-06,0.99951171875,3.7610530853271484e-05,3.319978713989258e-05,0.0,../data/deep_pavements_dataset/dataset/compacted/852dbabeafb259c07ef7b4d122ee4b63.png
compacted,4.398822784423828e-05,1.3113021850585938e-06,1.1920928955078125e-07,0.00016868114471435547,0.0,7.152557373046875e-07,1.0,5.960464477539063e-08,8.940696716308594e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/9b6dbc4998df95b60940541827faab8e.png
compacted,1.6093254089355469e-06,0.0,1.1920928955078125e-07,1.7881393432617188e-06,5.960464477539063e-08,1.7881393432617188e-07,1.0,0.0,4.76837158203125e-07,0.0,../data/deep_pavements_dataset/dataset/compacted/b95630150669a2158d33ef51a848cd2e.png
compacted,2.276897430419922e-05,0.00010538101196289062,0.00024509429931640625,8.469820022583008e-05,4.976987838745117e-05,0.00010210275650024414,0.998046875,0.001132965087890625,1.043081283569336e-05,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/compacted/14135463a3826da6fff5b650ddccd973.png
compacted,6.973743438720703e-06,4.76837158203125e-06,1.1920928955078125e-06,1.6689300537109375e-05,1.7881393432617188e-07,5.781650543212891e-06,1.0,1.0132789611816406e-06,4.76837158203125e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/201acf8ab9711aa4d1831c4d082234e6.png
compacted,2.4259090423583984e-05,3.5762786865234375e-06,7.474422454833984e-05,0.00154876708984375,2.384185791015625e-07,1.341104507446289e-05,0.99853515625,3.516674041748047e-06,3.7550926208496094e-05,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/cfff0afb45c11e5d1e1ad7a69ef78558.png
compacted,8.940696716308594e-06,0.0005192756652832031,2.5033950805664062e-06,3.7610530853271484e-05,1.3113021850585938e-06,2.4259090423583984e-05,0.99951171875,3.5762786865234375e-07,1.5497207641601562e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/a96cbfad661c77749be63eb172ff1dba.png
compacted,4.684925079345703e-05,2.6702880859375e-05,6.318092346191406e-06,7.718801498413086e-05,5.960464477539062e-07,8.404254913330078e-06,1.0,2.9802322387695312e-06,5.9604644775390625e-06,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/compacted/035e24314457169f3726737eb3b1e9d2.png
compacted,4.351139068603516e-06,7.3909759521484375e-06,8.344650268554688e-07,1.430511474609375e-05,1.1920928955078125e-07,4.470348358154297e-06,1.0,8.344650268554688e-07,3.874301910400391e-06,0.0,../data/deep_pavements_dataset/dataset/compacted/75401623bf66f9e4534bdf3a07105a6d.png
compacted,0.0005316734313964844,0.93115234375,0.0001672506332397461,0.00020170211791992188,0.0009622573852539062,0.0052032470703125,0.00011491775512695312,0.061431884765625,8.046627044677734e-06,5.7220458984375e-06,../data/deep_pavements_dataset/dataset/compacted/339aaef959b6dbc86d7b80ff96c78cba.png
concrete,5.245208740234375e-06,1.0,7.152557373046875e-07,1.341104507446289e-05,3.319978713989258e-05,7.212162017822266e-06,8.344650268554688e-07,5.829334259033203e-05,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/ffeebe48ab30925a6b36cd74dd6228c4.png
concrete,2.205371856689453e-06,1.0,5.960464477539062e-07,1.7881393432617188e-06,8.940696716308594e-06,1.9550323486328125e-05,1.7881393432617188e-07,5.781650543212891e-06,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/8ac9a9f4777aaa0be071308afe8802de.png
concrete,1.722574234008789e-05,0.99853515625,8.64267349243164e-06,3.933906555175781e-06,0.0006871223449707031,0.0003795623779296875,2.2649765014648438e-06,0.000518798828125,0.0,1.7285346984863281e-06,../data/deep_pavements_dataset/dataset/concrete/aa23f3e8e2ab21f907d7b1e801fcade7.png
concrete,6.556510925292969e-06,1.0,3.5762786865234375e-07,3.0994415283203125e-06,1.9550323486328125e-05,2.6226043701171875e-06,1.895427703857422e-05,4.172325134277344e-07,0.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/concrete/92884e5f2643ed7ee1e2304d96819551.png
concrete,9.5367431640625e-06,1.0,4.172325134277344e-07,2.3245811462402344e-06,1.519918441772461e-05,2.9802322387695312e-06,2.9802322387695312e-06,1.0132789611816406e-05,0.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/concrete/58a6b9e9e948e58382f133f31e8d13ac.png
concrete,1.0788440704345703e-05,0.99951171875,4.172325134277344e-07,5.602836608886719e-06,0.00010228157043457031,4.76837158203125e-07,4.172325134277344e-07,0.00017952919006347656,5.960464477539063e-08,0.0,../data/deep_pavements_dataset/dataset/concrete/5526d52c8a1e69eebcc8e4f7d9be6138.png
concrete,2.1457672119140625e-06,0.99951171875,1.7881393432617188e-07,8.344650268554688e-07,0.00029587745666503906,6.139278411865234e-06,5.960464477539063e-08,0.0001398324966430664,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/c50402121bf5fc6979ea17dbf5cbfc87.png
concrete,3.2782554626464844e-06,1.0,5.364418029785156e-07,1.0132789611816406e-06,1.5676021575927734e-05,2.9206275939941406e-06,1.1920928955078125e-07,3.647804260253906e-05,0.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/concrete/f6bd1a1bc47ca914b87439f7c89449fe.png
concrete,2.2649765014648438e-06,1.0,1.1920928955078125e-07,1.0132789611816406e-06,1.2636184692382812e-05,2.980232238769531e-07,0.0,8.404254913330078e-06,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/1f290e9003a9f71482205fb2926ac6da.png
concrete,2.7477741241455078e-05,0.998046875,1.9669532775878906e-06,1.722574234008789e-05,0.0002608299255371094,2.9206275939941406e-06,1.1324882507324219e-06,0.0014095306396484375,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/10079f377b0045755565868e8303c096.png
concrete,0.001918792724609375,0.96337890625,0.0022430419921875,0.001163482666015625,0.0012388229370117188,0.007587432861328125,0.002971649169921875,0.019378662109375,7.677078247070312e-05,9.5367431640625e-07,../data/deep_pavements_dataset/dataset/concrete/97990af05040f624c58348e3f2e0f05e.png
concrete,0.0003094673156738281,0.299560546875,0.00017631053924560547,0.0015230178833007812,0.0013446807861328125,0.00052642822265625,0.00012117624282836914,0.6962890625,0.0001289844512939453,2.2649765014648438e-06,../data/deep_pavements_dataset/dataset/concrete/6bd328ea857026107cd7880269eff1b4.png
concrete,2.6226043701171875e-06,1.0,1.1920928955078125e-07,4.172325134277344e-07,2.014636993408203e-05,3.5762786865234375e-07,5.960464477539063e-08,6.973743438720703e-06,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/b303a59b7254009260f8bda4df8abe20.png
concrete,0.0004584789276123047,0.939453125,1.8477439880371094e-06,0.0007100105285644531,0.0007801055908203125,0.00016868114471435547,0.00017952919006347656,0.058197021484375,6.556510925292969e-07,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/concrete/2f58cf91b8856045808eb3b18b21fd39.png
concrete,0.00018358230590820312,0.99072265625,4.500150680541992e-05,0.00011849403381347656,0.0002015829086303711,0.0001723766326904297,0.00830841064453125,0.0003428459167480469,1.0132789611816406e-06,1.0132789611816406e-06,../data/deep_pavements_dataset/dataset/concrete/b3717ec062cd8ee83ba75d395496d94a.png
concrete,8.64267349243164e-06,0.99951171875,3.159046173095703e-06,6.139278411865234e-06,0.00020992755889892578,2.3543834686279297e-05,2.2649765014648438e-06,1.1861324310302734e-05,0.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/concrete/923ed9fb3d3a4a4d3534ea043aed86a2.png
concrete,1.043081283569336e-05,1.0,1.4901161193847656e-06,5.9604644775390625e-06,6.204843521118164e-05,4.649162292480469e-06,3.516674041748047e-06,6.812810897827148e-05,0.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/concrete/1f63c0c9bd3caa651c641dcb7ffc5069.png
concrete,8.404254913330078e-06,1.0,5.960464477539063e-08,6.556510925292969e-07,3.159046173095703e-06,6.556510925292969e-07,5.364418029785156e-07,5.960464477539062e-07,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/e8662c30dcfe01116db3b0a8bf265b96.png
concrete,5.066394805908203e-06,0.9990234375,7.62939453125e-06,7.152557373046875e-07,0.0009107589721679688,0.0001354217529296875,1.3113021850585938e-06,7.867813110351562e-06,0.0,5.9604644775390625e-06,../data/deep_pavements_dataset/dataset/concrete/cb39037c52647d7a17c2a9d676964116.png
concrete,2.2113323211669922e-05,1.0,1.7881393432617188e-06,4.947185516357422e-06,4.5418739318847656e-05,2.6702880859375e-05,4.26173210144043e-05,9.316205978393555e-05,2.980232238769531e-07,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/concrete/24367086a493d76d691ac9cabed798d5.png
concrete,0.0002351999282836914,0.11810302734375,0.0002142190933227539,0.00035309791564941406,0.0007958412170410156,0.007549285888671875,1.2874603271484375e-05,0.87255859375,1.5497207641601562e-06,1.6510486602783203e-05,../data/deep_pavements_dataset/dataset/concrete/55883b8fcab0b953506fb5971dcf8279.png
concrete,1.0788440704345703e-05,0.99951171875,3.5762786865234375e-07,5.9604644775390625e-06,1.0132789611816406e-05,1.1920928955078125e-07,1.1920928955078125e-07,0.0003459453582763672,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/944f12e8da5cfc72f4139cf7dd80a1dc.png
concrete,2.3245811462402344e-06,0.998046875,8.404254913330078e-06,3.5762786865234375e-06,0.0018672943115234375,0.00022304058074951172,1.430511474609375e-06,4.8220157623291016e-05,0.0,1.430511474609375e-06,../data/deep_pavements_dataset/dataset/concrete/75081fc26e7cc86d1d7695d42cebee1f.png
concrete,5.9604644775390625e-06,0.99951171875,7.152557373046875e-07,4.231929779052734e-06,3.88026237487793e-05,1.1146068572998047e-05,8.344650268554688e-07,0.0001971721649169922,0.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/concrete/bb8400c16abeba007c52e0d459f3d2c0.png
concrete,2.562999725341797e-06,1.0,1.1920928955078125e-07,3.5762786865234375e-07,5.245208740234375e-06,1.430511474609375e-06,1.7881393432617188e-07,1.0132789611816406e-05,0.0,0.0,../data/deep_pavements_dataset/dataset/concrete/c00c98054a2568f87a6c9e2bae4daa7c.png
concrete,3.695487976074219e-05,0.052001953125,0.04449462890625,1.6927719116210938e-05,0.03253173828125,0.004268646240234375,0.00012886524200439453,0.00047898292541503906,7.748603820800781e-07,0.8662109375,../data/deep_pavements_dataset/dataset/concrete/c566bea46ec563fca8bc5f83a84e7c0d.png
concrete,2.586841583251953e-05,1.0,4.112720489501953e-06,2.9325485229492188e-05,9.03010368347168e-05,1.0132789611816406e-05,1.3113021850585938e-06,2.753734588623047e-05,5.960464477539063e-08,0.0,../data/deep_pavements_dataset/dataset/concrete/3b0f93242820e188e0253b44b7e98a56.png
concrete,4.231929779052734e-06,1.0,3.5762786865234375e-07,5.364418029785156e-07,3.427267074584961e-05,1.3828277587890625e-05,5.960464477539063e-08,7.033348083496094e-05,0.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/concrete/e30ed702b9b64079229d632921deb982.png
concrete,4.851818084716797e-05,0.91455078125,4.351139068603516e-06,0.0001494884490966797,0.0001919269561767578,6.633996963500977e-05,0.08502197265625,9.357929229736328e-05,1.7881393432617188e-07,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/concrete/cbaf221d4d196545bc8b1060e2c87054.png
concrete,2.8014183044433594e-06,1.0,2.5033950805664062e-06,4.172325134277344e-07,6.014108657836914e-05,1.1920928955078125e-06,3.5762786865234375e-07,1.1920928955078125e-06,0.0,6.556510925292969e-07,../data/deep_pavements_dataset/dataset/concrete/31b1afe0449cf4174f6c7318532143c7.png
