label,concrete_plates,paving_stones,sett,asphalt,grass,compacted,concrete,cobblestone,gravel,ground,filepath
compacted,4.9054622650146484e-05,7.62939453125e-06,6.139278411865234e-06,4.0650367736816406e-05,0.00017380714416503906,0.9990234375,8.213520050048828e-05,0.00017654895782470703,7.474422454833984e-05,0.0005879402160644531,../data/deep_pavements_dataset/dataset/compacted/d682bf1c73fdd835ab56d677ac53d92c.png
compacted,1.615285873413086e-05,7.092952728271484e-06,1.1324882507324219e-06,2.8848648071289062e-05,0.00011056661605834961,0.99951171875,0.000209808349609375,0.0001970529556274414,3.218650817871094e-05,0.0001214146614074707,../data/deep_pavements_dataset/dataset/compacted/679e45b8bc6715cc712d25ae2468270d.png
compacted,3.427267074584961e-05,4.231929779052734e-06,1.0728836059570312e-06,1.6450881958007812e-05,9.757280349731445e-05,0.99951171875,1.3232231140136719e-05,2.390146255493164e-05,2.110004425048828e-05,4.756450653076172e-05,../data/deep_pavements_dataset/dataset/compacted/bc418d630c550944ce799409486eae5b.png
compacted,0.0010404586791992188,0.003864288330078125,4.291534423828125e-05,0.0006308555603027344,0.0001386404037475586,0.2044677734375,0.7841796875,0.003009796142578125,0.0006508827209472656,0.0021343231201171875,../data/deep_pavements_dataset/dataset/compacted/85ddc3278252547b36bfbd1da61cda8a.png
compacted,9.417533874511719e-05,2.6166439056396484e-05,2.6226043701171875e-06,0.00010675191879272461,0.00023317337036132812,0.97998046875,0.0001627206802368164,0.0011472702026367188,0.0168609619140625,0.0012998580932617188,../data/deep_pavements_dataset/dataset/compacted/e4794e9411bdcddb06b84dbfd6c5762b.png
compacted,8.106231689453125e-05,1.895427703857422e-05,5.364418029785156e-06,6.723403930664062e-05,0.0003521442413330078,0.986328125,7.736682891845703e-05,0.01280975341796875,0.00025773048400878906,0.0002346038818359375,../data/deep_pavements_dataset/dataset/compacted/ca5a86b035fe71f7addbe903979789e5.png
compacted,1.806020736694336e-05,2.9206275939941406e-06,2.384185791015625e-06,2.0444393157958984e-05,0.00012934207916259766,0.99951171875,1.5914440155029297e-05,4.470348358154297e-05,1.341104507446289e-05,4.13060188293457e-05,../data/deep_pavements_dataset/dataset/compacted/d14184e73a49ab159679925827fe3169.png
compacted,0.0002529621124267578,2.586841583251953e-05,5.9604644775390625e-06,0.00017940998077392578,0.0004725456237792969,0.9990234375,3.999471664428711e-05,3.0219554901123047e-05,1.1265277862548828e-05,7.134675979614258e-05,../data/deep_pavements_dataset/dataset/compacted/a905ecc606b6154a5f980c7757ce6ef9.png
compacted,0.00013387203216552734,3.6597251892089844e-05,2.8014183044433594e-06,0.0013952255249023438,0.0005130767822265625,0.98779296875,0.00909423828125,0.0002276897430419922,0.00011098384857177734,0.000820159912109375,../data/deep_pavements_dataset/dataset/compacted/778149668e2efbfe2c48d8e00e8f9b29.png
compacted,0.0017375946044921875,0.0003116130828857422,1.9609928131103516e-05,0.002529144287109375,0.0005640983581542969,0.412109375,0.5810546875,0.00018310546875,0.00027489662170410156,0.0010538101196289062,../data/deep_pavements_dataset/dataset/compacted/04a12a8efdedab0dcf68e2745f03e0a4.png
compacted,0.273193359375,0.5966796875,0.021728515625,0.08868408203125,0.0008831024169921875,0.01317596435546875,0.0009546279907226562,0.00202178955078125,0.001346588134765625,0.0015735626220703125,../data/deep_pavements_dataset/dataset/compacted/2df1988bbfde43760cab92f423b5b191.png
compacted,0.0025920867919921875,0.003543853759765625,0.00031948089599609375,0.00727081298828125,0.0017271041870117188,0.9228515625,0.02618408203125,0.01198577880859375,0.0174407958984375,0.0058441162109375,../data/deep_pavements_dataset/dataset/compacted/5ee5186aaa4638adfd0049432f4bb28a.png
compacted,2.1755695343017578e-05,2.7418136596679688e-06,7.748603820800781e-07,1.919269561767578e-05,9.02414321899414e-05,0.99951171875,6.401538848876953e-05,2.5451183319091797e-05,2.5451183319091797e-05,0.00015354156494140625,../data/deep_pavements_dataset/dataset/compacted/55aec3c2b2d3c25cefb79402245e4b4b.png
compacted,0.0004813671112060547,0.0014371871948242188,7.212162017822266e-06,0.00041174888610839844,2.8908252716064453e-05,0.0085296630859375,0.986328125,0.0013933181762695312,0.0010852813720703125,0.0003414154052734375,../data/deep_pavements_dataset/dataset/compacted/14f8f7eb25ced9df82d945b8ca58bdc2.png
compacted,0.0021724700927734375,0.0004413127899169922,3.0040740966796875e-05,0.0088653564453125,0.0011272430419921875,0.9326171875,0.0526123046875,0.00048470497131347656,0.00029397010803222656,0.0011625289916992188,../data/deep_pavements_dataset/dataset/compacted/339aaef959b6dbc86d7b80ff96c78cba.png
compacted,9.906291961669922e-05,1.4960765838623047e-05,2.384185791015625e-06,8.606910705566406e-05,0.00022327899932861328,0.9990234375,6.80685043334961e-05,3.999471664428711e-05,9.304285049438477e-05,0.0004303455352783203,../data/deep_pavements_dataset/dataset/compacted/db14d2ec0a00614460aa3d692df36cd5.png
compacted,0.008575439453125,0.032867431640625,0.1341552734375,0.400390625,0.0006818771362304688,0.00971221923828125,0.3759765625,0.0308685302734375,0.005893707275390625,0.0008487701416015625,../data/deep_pavements_dataset/dataset/compacted/2df8b001ed96ca3e27a68e3d89f8de75.png
compacted,8.285045623779297e-06,1.6093254089355469e-06,4.76837158203125e-07,8.52346420288086e-06,8.612871170043945e-05,1.0,1.2814998626708984e-05,1.1682510375976562e-05,4.0531158447265625e-06,3.0219554901123047e-05,../data/deep_pavements_dataset/dataset/compacted/b9dd89e008efc2c7b2a0a2b8585f8f9e.png
compacted,0.00021636486053466797,1.7464160919189453e-05,4.76837158203125e-06,0.0001271963119506836,0.0002777576446533203,0.9990234375,3.88026237487793e-05,7.027387619018555e-05,5.4717063903808594e-05,0.00015342235565185547,../data/deep_pavements_dataset/dataset/compacted/3495fda1038d4bbadaff098539fa433a.png
compacted,0.00455474853515625,0.005001068115234375,0.00010877847671508789,0.050506591796875,0.00455474853515625,0.24853515625,0.65478515625,0.00963592529296875,0.006221771240234375,0.0158843994140625,../data/deep_pavements_dataset/dataset/compacted/28b029f49560012982e25523bd697bac.png
compacted,9.357929229736328e-06,5.841255187988281e-06,1.6093254089355469e-06,8.165836334228516e-06,4.83393669128418e-05,1.0,1.9669532775878906e-06,2.282857894897461e-05,3.159046173095703e-06,2.6702880859375e-05,../data/deep_pavements_dataset/dataset/compacted/fad13c0f49a3149191818819fa7de6a9.png
compacted,8.159875869750977e-05,3.1948089599609375e-05,3.0994415283203125e-06,0.0002849102020263672,0.00034356117248535156,0.99267578125,0.002105712890625,0.0032596588134765625,0.0006031990051269531,0.000484466552734375,../data/deep_pavements_dataset/dataset/compacted/bb62e9937d22508882ff0ad279046081.png
compacted,0.00011944770812988281,1.4722347259521484e-05,1.5497207641601562e-06,0.0006260871887207031,0.0002865791320800781,0.99853515625,4.464387893676758e-05,0.00014865398406982422,2.1398067474365234e-05,8.338689804077148e-05,../data/deep_pavements_dataset/dataset/compacted/f52db0f668719469925b4b9d6ec34203.png
compacted,1.043081283569336e-05,5.960464477539062e-07,6.556510925292969e-07,1.0967254638671875e-05,6.300210952758789e-05,1.0,7.152557373046875e-07,1.1861324310302734e-05,4.0531158447265625e-06,2.5451183319091797e-05,../data/deep_pavements_dataset/dataset/compacted/d709423a39c46ac914f1a1fca9314311.png
compacted,0.0012769699096679688,0.0008244514465332031,1.2516975402832031e-05,0.00048470497131347656,0.000934600830078125,0.9931640625,0.0014028549194335938,0.0010585784912109375,3.5643577575683594e-05,0.0007052421569824219,../data/deep_pavements_dataset/dataset/compacted/719fa8278c3ec46a32332b74b238d493.png
compacted,0.0014333724975585938,0.0002570152282714844,1.8596649169921875e-05,0.00994873046875,0.0008425712585449219,0.9833984375,0.0014781951904296875,0.0006361007690429688,0.0010156631469726562,0.0009851455688476562,../data/deep_pavements_dataset/dataset/compacted/ffdf02c1935b18874b5b6d30b163f5aa.png
compacted,0.0003247261047363281,4.0650367736816406e-05,7.510185241699219e-06,0.0005354881286621094,0.0001850128173828125,0.99853515625,0.000179290771484375,5.46574592590332e-05,2.0444393157958984e-05,0.00014865398406982422,../data/deep_pavements_dataset/dataset/compacted/7e1faa6f4c3b08622b06c5fed5fe67bf.png
compacted,1.7762184143066406e-05,8.344650268554688e-07,2.1457672119140625e-06,1.7523765563964844e-05,0.00013339519500732422,1.0,1.9669532775878906e-06,5.066394805908203e-06,4.589557647705078e-06,1.9550323486328125e-05,../data/deep_pavements_dataset/dataset/compacted/d881ff3ba0b3cc0009d7c0d3bcf563ca.png
compacted,0.00017380714416503906,7.092952728271484e-06,9.5367431640625e-07,0.00010061264038085938,0.0004875659942626953,0.9990234375,1.1086463928222656e-05,5.4717063903808594e-05,2.0444393157958984e-05,0.00013756752014160156,../data/deep_pavements_dataset/dataset/compacted/ee8ed6ceb1942561d6f8dd847bba8d26.png
compacted,3.11732292175293e-05,6.556510925292969e-06,3.039836883544922e-06,2.2113323211669922e-05,0.00013554096221923828,0.99951171875,1.4066696166992188e-05,0.00011229515075683594,1.2814998626708984e-05,3.534555435180664e-05,../data/deep_pavements_dataset/dataset/compacted/8add1970a67f3371829d5918dc918402.png
compacted,3.701448440551758e-05,4.947185516357422e-06,2.3245811462402344e-06,8.749961853027344e-05,0.00017392635345458984,0.99951171875,5.9604644775390625e-06,1.6987323760986328e-05,8.940696716308594e-06,4.8279762268066406e-05,../data/deep_pavements_dataset/dataset/compacted/d6ee9c83c4f0ea3e99c914b99c414819.png
compacted,2.467632293701172e-05,4.708766937255859e-06,2.5033950805664062e-06,2.6285648345947266e-05,0.0004303455352783203,0.99951171875,3.319978713989258e-05,2.390146255493164e-05,9.5367431640625e-06,9.912252426147461e-05,../data/deep_pavements_dataset/dataset/compacted/67a849409dbac18635463d4229332db3.png
compacted,0.0001684427261352539,0.00011396408081054688,1.1265277862548828e-05,0.0004436969757080078,0.00015819072723388672,0.99853515625,0.00013744831085205078,0.0003566741943359375,2.3126602172851562e-05,0.00010055303573608398,../data/deep_pavements_dataset/dataset/compacted/73191efc120f83847269a03283c32f9a.png
compacted,2.3543834686279297e-05,5.066394805908203e-06,1.7881393432617188e-06,5.555152893066406e-05,0.0004303455352783203,0.9990234375,4.464387893676758e-05,0.0002777576446533203,2.8371810913085938e-05,0.00011223554611206055,../data/deep_pavements_dataset/dataset/compacted/bc6a7c4d470060d7d2e85a22fcba1e03.png
compacted,0.00022912025451660156,0.0001264810562133789,1.1563301086425781e-05,0.00025963783264160156,0.000232696533203125,0.99365234375,0.005214691162109375,6.461143493652344e-05,1.7404556274414062e-05,0.00016498565673828125,../data/deep_pavements_dataset/dataset/compacted/acb7ad00608fec527bd3ed09da732e20.png
compacted,0.00017392635345458984,1.8298625946044922e-05,5.0067901611328125e-06,7.480382919311523e-05,0.0003566741943359375,0.9990234375,0.0001970529556274414,7.027387619018555e-05,1.0609626770019531e-05,5.3048133850097656e-05,../data/deep_pavements_dataset/dataset/compacted/9315fdcad03866870f052f3f13ab7c1d.png
compacted,1.3828277587890625e-05,1.2516975402832031e-06,9.5367431640625e-07,8.940696716308594e-06,6.604194641113281e-05,1.0,1.9073486328125e-06,1.621246337890625e-05,9.953975677490234e-06,5.3048133850097656e-05,../data/deep_pavements_dataset/dataset/compacted/d3bf2e90901dcea28c78f8438433d435.png
compacted,0.00015354156494140625,1.6927719116210938e-05,1.0728836059570312e-06,2.1457672119140625e-05,0.00015354156494140625,0.99951171875,4.678964614868164e-05,0.0001271963119506836,9.655952453613281e-06,3.701448440551758e-05,../data/deep_pavements_dataset/dataset/compacted/cdcdb730d5abdea64cf91b6aee1e770f.png
compacted,0.0909423828125,0.00618743896484375,0.0005240440368652344,0.0023479461669921875,0.003993988037109375,0.86279296875,0.0260467529296875,0.004253387451171875,0.00069427490234375,0.0023479461669921875,../data/deep_pavements_dataset/dataset/compacted/146765dc7a8db251c9456d6c04deb9c2.png
compacted,0.00015783309936523438,8.064508438110352e-05,1.2755393981933594e-05,4.2498111724853516e-05,0.0001308917999267578,0.99609375,0.002628326416015625,0.0005865097045898438,7.814168930053711e-05,0.00020265579223632812,../data/deep_pavements_dataset/dataset/compacted/410b894d08557667af8c630da58ff674.png
compacted,1.1861324310302734e-05,8.344650268554688e-07,5.364418029785156e-07,7.987022399902344e-06,4.684925079345703e-05,1.0,3.7550926208496094e-06,1.5676021575927734e-05,2.9802322387695312e-06,1.5676021575927734e-05,../data/deep_pavements_dataset/dataset/compacted/9cf9bd18c108f1357d8b45d4fec00b68.png
compacted,6.604194641113281e-05,9.953975677490234e-06,1.3709068298339844e-06,6.014108657836914e-05,0.0001685619354248047,0.99951171875,2.8848648071289062e-05,1.3649463653564453e-05,6.4373016357421875e-06,4.470348358154297e-05,../data/deep_pavements_dataset/dataset/compacted/e90cfca25dc0077cbb301d1b30250bbf.png
compacted,4.124641418457031e-05,9.953975677490234e-06,3.2186508178710938e-06,3.0219554901123047e-05,0.00014865398406982422,0.99853515625,0.0001684427261352539,3.069639205932617e-05,0.0002231597900390625,0.0008826255798339844,../data/deep_pavements_dataset/dataset/compacted/36160ee6f7b087c9f6dc9dffd7393b69.png
compacted,0.767578125,0.01129913330078125,0.0002872943878173828,0.049072265625,0.0019626617431640625,0.027099609375,0.1375732421875,0.0014362335205078125,0.0013494491577148438,0.0023670196533203125,../data/deep_pavements_dataset/dataset/compacted/df2cee98668e9f5a878230a8c297dbcd.png
compacted,4.13060188293457e-05,7.62939453125e-06,2.980232238769531e-07,9.953975677490234e-06,6.80685043334961e-05,0.9990234375,0.0006461143493652344,5.221366882324219e-05,2.014636993408203e-05,6.80685043334961e-05,../data/deep_pavements_dataset/dataset/compacted/fa538e558a5b488d896fb6e976d1e1f2.png
compacted,6.598234176635742e-05,6.973743438720703e-06,7.748603820800781e-07,0.00024139881134033203,0.00040435791015625,0.9990234375,2.3186206817626953e-05,5.823373794555664e-05,2.0444393157958984e-05,0.00011581182479858398,../data/deep_pavements_dataset/dataset/compacted/08f8bf0d95d2a71bff6ccba123f6c009.png
compacted,0.00025272369384765625,6.097555160522461e-05,6.616115570068359e-06,0.00017380714416503906,0.00026917457580566406,0.99853515625,0.0004436969757080078,0.00019693374633789062,2.8789043426513672e-05,0.00013959407806396484,../data/deep_pavements_dataset/dataset/compacted/c072f04d6a1017166955ed59ae3afc00.png
compacted,9.60230827331543e-05,1.1861324310302734e-05,3.3974647521972656e-06,9.906291961669922e-05,0.00020325183868408203,0.9990234375,0.00012922286987304688,0.00010544061660766602,7.480382919311523e-05,0.00013327598571777344,../data/deep_pavements_dataset/dataset/compacted/df74e315d7f0c3cfc1994df67e010620.png
compacted,0.016693115234375,0.0020580291748046875,0.0001742839813232422,0.051422119140625,0.0030879974365234375,0.77978515625,0.1397705078125,0.004093170166015625,0.000942230224609375,0.0019330978393554688,../data/deep_pavements_dataset/dataset/compacted/388746fae94b51c76121a184b3df0c11.png
compacted,0.0037097930908203125,0.003948211669921875,0.000286102294921875,0.90771484375,0.0015468597412109375,0.048095703125,0.03106689453125,0.0009379386901855469,0.001407623291015625,0.00128173828125,../data/deep_pavements_dataset/dataset/compacted/059cd8ced9aed76c8fc85a5b6153108c.png
compacted,0.00022268295288085938,4.184246063232422e-05,4.410743713378906e-06,7.814168930053711e-05,0.00016808509826660156,0.99609375,0.002887725830078125,0.00010848045349121094,2.574920654296875e-05,0.0001964569091796875,../data/deep_pavements_dataset/dataset/compacted/b40a6accc0942d71a7ef45e0ce254dd8.png
compacted,4.5359134674072266e-05,1.043081283569336e-05,9.834766387939453e-06,2.5033950805664062e-05,0.00013971328735351562,0.9990234375,3.3736228942871094e-05,0.0004875659942626953,4.1961669921875e-05,6.103515625e-05,../data/deep_pavements_dataset/dataset/compacted/d223f3edb3a048fd17510bb724549c82.png
compacted,6.574392318725586e-05,3.2007694244384766e-05,2.0265579223632812e-06,8.761882781982422e-06,3.2007694244384766e-05,0.9951171875,0.004608154296875,4.887580871582031e-05,1.7702579498291016e-05,7.683038711547852e-05,../data/deep_pavements_dataset/dataset/compacted/ab0dc25602148656076b77b1207aa3a2.png
compacted,0.0003561973571777344,4.38690185546875e-05,4.470348358154297e-06,6.693601608276367e-05,0.00020945072174072266,0.99755859375,0.0015964508056640625,0.00010865926742553711,3.528594970703125e-05,0.00011032819747924805,../data/deep_pavements_dataset/dataset/compacted/7a14d647439f9170914f3d070e24f0d8.png
compacted,1.8894672393798828e-05,2.6226043701171875e-06,1.8477439880371094e-06,1.4066696166992188e-05,0.00010228157043457031,0.99951171875,2.9325485229492188e-05,1.6450881958007812e-05,7.963180541992188e-05,8.481740951538086e-05,../data/deep_pavements_dataset/dataset/compacted/eed4f5a33083ec6580d0ccb9abbaa9dc.png
compacted,7.593631744384766e-05,1.4066696166992188e-05,1.2516975402832031e-06,3.266334533691406e-05,0.0001685619354248047,0.9990234375,0.0002956390380859375,0.0003352165222167969,4.750490188598633e-05,7.134675979614258e-05,../data/deep_pavements_dataset/dataset/compacted/29c271f2b6b0bdbe57ffbc4679d90a9c.png
compacted,0.0001392364501953125,3.5762786865234375e-05,1.5139579772949219e-05,0.0006237030029296875,0.0007762908935546875,0.99560546875,0.00010675191879272461,7.224082946777344e-05,0.0001627206802368164,0.0025463104248046875,../data/deep_pavements_dataset/dataset/compacted/53883078bdef6e3c72071f7e8b3c84fb.png
compacted,2.1755695343017578e-05,2.9206275939941406e-06,9.5367431640625e-07,3.5881996154785156e-05,0.0001633167266845703,0.9990234375,4.1961669921875e-05,0.00012922286987304688,0.00011056661605834961,0.0002377033233642578,../data/deep_pavements_dataset/dataset/compacted/61ed64c163103e26d714b381fba47a61.png
compacted,4.83393669128418e-05,6.556510925292969e-06,5.364418029785156e-07,1.430511474609375e-05,6.401538848876953e-05,1.0,4.684925079345703e-05,2.282857894897461e-05,4.291534423828125e-06,2.110004425048828e-05,../data/deep_pavements_dataset/dataset/compacted/0b40a82acad5e7467c3849cf798dd926.png
compacted,0.00025177001953125,6.67572021484375e-05,6.568431854248047e-05,8.046627044677734e-05,0.0002853870391845703,0.99462890625,0.0028820037841796875,0.00066375732421875,0.00019609928131103516,0.0009355545043945312,../data/deep_pavements_dataset/dataset/compacted/f722632e301aadf5473e9feb0951945a.png
compacted,0.00020968914031982422,1.6927719116210938e-05,1.9669532775878906e-06,0.0001583099365234375,0.0004439353942871094,0.9990234375,5.823373794555664e-05,2.1398067474365234e-05,8.106231689453125e-06,9.453296661376953e-05,../data/deep_pavements_dataset/dataset/compacted/965340157d7aefa0aa01a648d513e171.png
compacted,7.599592208862305e-05,1.0967254638671875e-05,2.9802322387695312e-06,6.198883056640625e-05,0.00030517578125,0.9990234375,0.00010883808135986328,8.344650268554688e-05,2.4259090423583984e-05,9.60230827331543e-05,../data/deep_pavements_dataset/dataset/compacted/410e01006e13f32edc00fcb5e4fed2ae.png
compacted,4.0650367736816406e-05,9.834766387939453e-06,5.960464477539062e-07,4.398822784423828e-05,0.0001685619354248047,0.99951171875,5.781650543212891e-06,8.475780487060547e-05,1.150369644165039e-05,6.812810897827148e-05,../data/deep_pavements_dataset/dataset/compacted/d2f3aa394a2344f1ad4653a162c1d4c4.png
compacted,0.00017893314361572266,7.230043411254883e-05,5.7220458984375e-06,0.00034499168395996094,5.716085433959961e-05,0.99658203125,0.0025482177734375,0.00016808509826660156,2.4974346160888672e-05,0.00011020898818969727,../data/deep_pavements_dataset/dataset/compacted/7cf13272b5f3f29191cc02a85f93f809.png
compacted,0.2900390625,0.00531005859375,0.0001995563507080078,0.03802490234375,0.0012226104736328125,0.30859375,0.349853515625,0.0020160675048828125,0.0012226104736328125,0.0035381317138671875,../data/deep_pavements_dataset/dataset/compacted/659a6c1736837d71895e022c8ac4cc7d.png
compacted,0.125,0.047454833984375,0.0096435546875,0.02105712890625,0.0014333724975585938,0.76611328125,0.0135955810546875,0.01447296142578125,0.0006361007690429688,0.0007672309875488281,../data/deep_pavements_dataset/dataset/compacted/073422a3d46464e4ff70be0132cf7cf1.png
compacted,1.5914440155029297e-05,2.9206275939941406e-06,1.6689300537109375e-06,3.069639205932617e-05,8.344650268554688e-05,0.99951171875,4.470348358154297e-05,2.9325485229492188e-05,4.13060188293457e-05,0.00011408329010009766,../data/deep_pavements_dataset/dataset/compacted/fc5ad74d1fb58907e9e393ae198f4136.png
compacted,0.0001709461212158203,5.906820297241211e-05,7.468461990356445e-05,0.00033473968505859375,0.0009098052978515625,0.966796875,0.00023365020751953125,0.0005350112915039062,0.015625,0.01514434814453125,../data/deep_pavements_dataset/dataset/compacted/b203e58c95ea8f369d0b059e5aa40031.png
compacted,8.660554885864258e-05,2.944469451904297e-05,7.808208465576172e-06,0.00045371055603027344,0.0005140304565429688,0.98974609375,0.0004131793975830078,0.0021648406982421875,0.0039215087890625,0.0027790069580078125,../data/deep_pavements_dataset/dataset/compacted/fa494694df067760c0ecc38c3246c0e1.png
compacted,2.7060508728027344e-05,8.285045623779297e-06,1.0132789611816406e-06,3.3736228942871094e-05,0.0002868175506591797,0.9990234375,9.02414321899414e-05,0.0001055002212524414,0.0001055002212524414,0.00015103816986083984,../data/deep_pavements_dataset/dataset/compacted/cf4a2db014447d61d54893d2a665a954.png
compacted,0.0001277923583984375,0.0008592605590820312,0.00014257431030273438,0.97265625,0.0011034011840820312,0.000690460205078125,0.01476287841796875,0.0030002593994140625,0.0030002593994140625,0.00385284423828125,../data/deep_pavements_dataset/dataset/compacted/0cbfff77cc87ea39a619496df67b1eb9.png
compacted,8.887052536010742e-05,5.185604095458984e-06,2.205371856689453e-06,4.982948303222656e-05,0.0001970529556274414,0.99951171875,4.756450653076172e-05,8.475780487060547e-05,1.3232231140136719e-05,5.060434341430664e-05,../data/deep_pavements_dataset/dataset/compacted/c87e243c6c165b01b88878df2741fb2d.png
compacted,0.00017940998077392578,1.2814998626708984e-05,2.86102294921875e-06,0.0001214146614074707,0.00021648406982421875,0.9990234375,2.0444393157958984e-05,3.0219554901123047e-05,4.464387893676758e-05,0.0001354217529296875,../data/deep_pavements_dataset/dataset/compacted/1e85305f8cb7830fce0570a4f398a72f.png
compacted,7.367134094238281e-05,2.3245811462402344e-06,8.940696716308594e-07,8.344650268554688e-05,0.0002868175506591797,0.99951171875,1.341104507446289e-05,1.3649463653564453e-05,7.152557373046875e-06,4.9054622650146484e-05,../data/deep_pavements_dataset/dataset/compacted/f4c24c693cbf4b5a85973f5cfea42831.png
compacted,7.718801498413086e-05,7.152557373046875e-06,3.993511199951172e-06,3.93986701965332e-05,0.0001633167266845703,0.99951171875,3.7610530853271484e-05,0.00010383129119873047,4.3272972106933594e-05,0.0002453327178955078,../data/deep_pavements_dataset/dataset/compacted/6a3ae192dbc3ba39ceb0a3a799522819.png
compacted,3.218650817871094e-05,4.470348358154297e-06,2.5033950805664062e-06,3.0219554901123047e-05,0.0001634359359741211,0.99951171875,3.319978713989258e-05,2.5451183319091797e-05,1.5437602996826172e-05,0.00012731552124023438,../data/deep_pavements_dataset/dataset/compacted/4a6fc167d5258da59de9a6f0b33c393a.png
compacted,8.344650268554688e-05,3.159046173095703e-06,5.960464477539062e-07,4.26173210144043e-05,0.0002033710479736328,0.99951171875,2.9802322387695312e-06,1.6450881958007812e-05,4.231929779052734e-06,3.218650817871094e-05,../data/deep_pavements_dataset/dataset/compacted/39cffcd4fe9c7ef57dfd128dd0b45680.png
compacted,5.823373794555664e-05,8.106231689453125e-06,1.9073486328125e-06,6.300210952758789e-05,0.0002377033233642578,0.9990234375,2.9742717742919922e-05,1.239776611328125e-05,9.453296661376953e-05,0.0003566741943359375,../data/deep_pavements_dataset/dataset/compacted/2fa270174fc20dcec51ac3d0e4af03b8.png
compacted,1.806020736694336e-05,1.5497207641601562e-06,4.76837158203125e-07,1.6450881958007812e-05,0.000148773193359375,0.99951171875,2.3543834686279297e-05,1.9848346710205078e-05,1.0967254638671875e-05,4.470348358154297e-05,../data/deep_pavements_dataset/dataset/compacted/1fdcaa9f348ef619ce0522ee9f5c11a9.png
compacted,0.00011396408081054688,3.4749507904052734e-05,2.086162567138672e-06,5.644559860229492e-05,0.00024509429931640625,0.99853515625,0.0005698204040527344,0.00014638900756835938,2.8848648071289062e-05,0.00013971328735351562,../data/deep_pavements_dataset/dataset/compacted/4be165f7def2fd8cc6d20d96e156a3e0.png
compacted,6.604194641113281e-05,1.1324882507324219e-05,8.165836334228516e-06,5.4717063903808594e-05,0.0001055002212524414,0.99951171875,4.0650367736816406e-05,9.310245513916016e-05,7.867813110351562e-06,3.427267074584961e-05,../data/deep_pavements_dataset/dataset/compacted/8ef752dad81c0d63eddf8c1f9a0bfa70.png
compacted,4.9054622650146484e-05,8.52346420288086e-06,4.470348358154297e-06,2.9742717742919922e-05,0.00047278404235839844,0.9990234375,4.8279762268066406e-05,3.7610530853271484e-05,1.8894672393798828e-05,0.00010383129119873047,../data/deep_pavements_dataset/dataset/compacted/6529b8a50c03b2a42bcae4e6146236ff.png
compacted,1.8656253814697266e-05,2.1457672119140625e-06,3.5762786865234375e-07,6.4373016357421875e-06,7.367134094238281e-05,1.0,2.3245811462402344e-06,2.2113323211669922e-05,2.7418136596679688e-06,1.4722347259521484e-05,../data/deep_pavements_dataset/dataset/compacted/ee2a75782c96f1e17901c68b0af3a8b7.png
compacted,5.644559860229492e-05,2.6226043701171875e-06,1.0728836059570312e-06,6.604194641113281e-05,0.0002868175506591797,0.99951171875,1.0788440704345703e-05,1.4066696166992188e-05,8.404254913330078e-06,5.3882598876953125e-05,../data/deep_pavements_dataset/dataset/compacted/ae3cb106c41244fd3f06cb1abab11121.png
compacted,0.00357818603515625,0.01003265380859375,0.000682830810546875,0.09228515625,0.0001499652862548828,0.09521484375,0.74853515625,0.0018558502197265625,0.002536773681640625,0.044952392578125,../data/deep_pavements_dataset/dataset/compacted/445403d2048f16128fab18ed59a2bd72.png
compacted,0.0006875991821289062,4.8279762268066406e-05,4.827976226806641e-06,0.00020635128021240234,0.00016069412231445312,0.99853515625,8.738040924072266e-05,7.712841033935547e-05,1.0251998901367188e-05,8.082389831542969e-05,../data/deep_pavements_dataset/dataset/compacted/7ae891d2c8bb2ebf09b6fc684a6f4fd6.png
compacted,0.0001583099365234375,6.103515625e-05,1.3709068298339844e-06,0.0004105567932128906,0.0002777576446533203,0.99853515625,2.0444393157958984e-05,0.00019693374633789062,2.7477741241455078e-05,0.0001251697540283203,../data/deep_pavements_dataset/dataset/compacted/056963eba6a78560c5b8b997c8197bc9.png
compacted,0.004161834716796875,0.004428863525390625,0.09466552734375,0.0017337799072265625,0.0008721351623535156,0.84375,0.001964569091796875,0.047607421875,0.00033092498779296875,0.000301361083984375,../data/deep_pavements_dataset/dataset/compacted/5222ea5e6fabff2cc02582351f085466.png
compacted,0.0015840530395507812,0.0003218650817871094,3.337860107421875e-05,0.0006012916564941406,0.0004398822784423828,0.98974609375,0.006877899169921875,0.00020778179168701172,7.408857345581055e-05,0.00026679039001464844,../data/deep_pavements_dataset/dataset/compacted/7b17debd3977fa29ddced5ab58825214.png
compacted,1.0132789611816406e-05,4.947185516357422e-06,1.6093254089355469e-06,2.6285648345947266e-05,0.00013554096221923828,0.99951171875,1.2516975402832031e-06,6.401538848876953e-05,3.039836883544922e-06,3.9458274841308594e-05,../data/deep_pavements_dataset/dataset/compacted/731c54d06a632ed0e99608f1908643bf.png
compacted,0.00135040283203125,0.0008454322814941406,2.4378299713134766e-05,0.00304412841796875,0.00033092498779296875,0.98681640625,0.004863739013671875,0.001789093017578125,0.00011086463928222656,0.0009579658508300781,../data/deep_pavements_dataset/dataset/compacted/174697e106e1ec408203ec2c0333ff4f.png
